TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

11300.0, 9947.0, 1032.0, 3346.0, 5569.0, 211.0, 3609.0, 6127.0, 1.0E-5, 0.01, 0.2
11400.0, 9942.0, 1070.0, 3271.0, 5601.0, 241.0, 3541.0, 6160.0, 1.0E-5, 0.01, 0.2
11500.0, 9936.0, 1084.0, 3296.0, 5556.0, 247.0, 3563.0, 6126.0, 1.0E-5, 0.01, 0.2
11600.0, 9939.0, 1090.0, 3247.0, 5602.0, 233.0, 3523.0, 6183.0, 1.0E-5, 0.01, 0.2
11700.0, 9952.0, 1079.0, 3288.0, 5585.0, 252.0, 3544.0, 6156.0, 1.0E-5, 0.01, 0.2
11800.0, 9931.0, 1072.0, 3274.0, 5585.0, 259.0, 3521.0, 6151.0, 1.0E-5, 0.01, 0.2
11900.0, 9946.0, 1101.0, 3310.0, 5535.0, 261.0, 3549.0, 6136.0, 1.0E-5, 0.01, 0.2
12000.0, 9934.0, 1070.0, 3310.0, 5554.0, 269.0, 3533.0, 6132.0, 1.0E-5, 0.01, 0.2
12100.0, 9941.0, 1110.0, 3319.0, 5512.0, 281.0, 3554.0, 6106.0, 1.0E-5, 0.01, 0.2
12200.0, 9950.0, 1105.0, 3371.0, 5474.0, 255.0, 3603.0, 6092.0, 1.0E-5, 0.01, 0.2
12300.0, 9948.0, 1065.0, 3357.0, 5526.0, 222.0, 3599.0, 6127.0, 1.0E-5, 0.01, 0.2
12400.0, 9958.0, 1057.0, 3454.0, 5447.0, 232.0, 3709.0, 6017.0, 1.0E-5, 0.01, 0.2
12500.0, 9941.0, 1063.0, 3447.0, 5431.0, 226.0, 3697.0, 6018.0, 1.0E-5, 0.01, 0.2
12600.0, 9933.0, 1065.0, 3378.0, 5490.0, 244.0, 3652.0, 6037.0, 1.0E-5, 0.01, 0.2
12700.0, 9928.0, 1106.0, 3394.0, 5428.0, 252.0, 3648.0, 6028.0, 1.0E-5, 0.01, 0.2
12800.0, 9931.0, 1112.0, 3356.0, 5463.0, 254.0, 3609.0, 6068.0, 1.0E-5, 0.01, 0.2
12900.0, 9932.0, 1114.0, 3469.0, 5349.0, 251.0, 3733.0, 5948.0, 1.0E-5, 0.01, 0.2
13000.0, 9953.0, 1117.0, 3426.0, 5410.0, 252.0, 3669.0, 6032.0, 1.0E-5, 0.01, 0.2
13100.0, 9926.0, 1111.0, 3420.0, 5395.0, 238.0, 3681.0, 6007.0, 1.0E-5, 0.01, 0.2
13200.0, 9940.0, 1151.0, 3356.0, 5433.0, 220.0, 3631.0, 6089.0, 1.0E-5, 0.01, 0.2
13300.0, 9940.0, 1138.0, 3397.0, 5405.0, 185.0, 3675.0, 6080.0, 1.0E-5, 0.01, 0.2
13400.0, 9945.0, 1195.0, 3380.0, 5370.0, 213.0, 3656.0, 6076.0, 1.0E-5, 0.01, 0.2
13500.0, 9939.0, 1195.0, 3315.0, 5429.0, 193.0, 3590.0, 6156.0, 1.0E-5, 0.01, 0.2
13600.0, 9950.0, 1266.0, 3304.0, 5380.0, 202.0, 3606.0, 6142.0, 1.0E-5, 0.01, 0.2
13700.0, 9929.0, 1322.0, 3257.0, 5350.0, 223.0, 3563.0, 6143.0, 1.0E-5, 0.01, 0.2
