TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 247.0, 0.0, 128.0, 119.0, 0.0, 128.0, 119.0, 1.0E-5, 0.01, 0.2
10.0, 1382.0, 4.0, 729.0, 649.0, 0.0, 729.0, 653.0, 1.0E-5, 0.01, 0.2
20.0, 4982.0, 22.0, 2630.0, 2330.0, 0.0, 2630.0, 2352.0, 1.0E-5, 0.01, 0.2
30.0, 8376.0, 40.0, 4385.0, 3951.0, 0.0, 4386.0, 3990.0, 1.0E-5, 0.01, 0.2
40.0, 9592.0, 44.0, 4976.0, 4572.0, 2.0, 4977.0, 4613.0, 1.0E-5, 0.01, 0.2
50.0, 9909.0, 41.0, 5115.0, 4753.0, 2.0, 5116.0, 4791.0, 1.0E-5, 0.01, 0.2
60.0, 9937.0, 41.0, 5124.0, 4772.0, 2.0, 5125.0, 4810.0, 1.0E-5, 0.01, 0.2
70.0, 9945.0, 44.0, 5126.0, 4775.0, 2.0, 5128.0, 4815.0, 1.0E-5, 0.01, 0.2
80.0, 9938.0, 40.0, 5133.0, 4765.0, 2.0, 5134.0, 4802.0, 1.0E-5, 0.01, 0.2
90.0, 9950.0, 42.0, 5135.0, 4773.0, 3.0, 5136.0, 4811.0, 1.0E-5, 0.01, 0.2
100.0, 9940.0, 45.0, 5102.0, 4793.0, 3.0, 5104.0, 4833.0, 1.0E-5, 0.01, 0.2
110.0, 9948.0, 47.0, 5097.0, 4804.0, 3.0, 5100.0, 4845.0, 1.0E-5, 0.01, 0.2
120.0, 9940.0, 47.0, 5083.0, 4810.0, 3.0, 5087.0, 4850.0, 1.0E-5, 0.01, 0.2
130.0, 9943.0, 48.0, 5116.0, 4779.0, 3.0, 5119.0, 4821.0, 1.0E-5, 0.01, 0.2
140.0, 9949.0, 49.0, 5094.0, 4806.0, 3.0, 5097.0, 4849.0, 1.0E-5, 0.01, 0.2
150.0, 9938.0, 50.0, 5095.0, 4793.0, 3.0, 5097.0, 4838.0, 1.0E-5, 0.01, 0.2
160.0, 9938.0, 54.0, 5068.0, 4816.0, 2.0, 5072.0, 4864.0, 1.0E-5, 0.01, 0.2
170.0, 9918.0, 57.0, 5036.0, 4825.0, 2.0, 5041.0, 4875.0, 1.0E-5, 0.01, 0.2
180.0, 9941.0, 54.0, 5042.0, 4845.0, 2.0, 5047.0, 4892.0, 1.0E-5, 0.01, 0.2
190.0, 9941.0, 56.0, 5055.0, 4830.0, 1.0, 5066.0, 4874.0, 1.0E-5, 0.01, 0.2
200.0, 9948.0, 59.0, 5044.0, 4845.0, 1.0, 5055.0, 4892.0, 1.0E-5, 0.01, 0.2
210.0, 9936.0, 59.0, 5045.0, 4832.0, 1.0, 5056.0, 4879.0, 1.0E-5, 0.01, 0.2
220.0, 9951.0, 58.0, 5039.0, 4854.0, 1.0, 5050.0, 4900.0, 1.0E-5, 0.01, 0.2
230.0, 9937.0, 57.0, 5026.0, 4854.0, 2.0, 5037.0, 4898.0, 1.0E-5, 0.01, 0.2
240.0, 9929.0, 54.0, 5021.0, 4854.0, 2.0, 5031.0, 4896.0, 1.0E-5, 0.01, 0.2
250.0, 9923.0, 61.0, 5004.0, 4858.0, 2.0, 5014.0, 4907.0, 1.0E-5, 0.01, 0.2
260.0, 9935.0, 60.0, 5020.0, 4855.0, 2.0, 5029.0, 4904.0, 1.0E-5, 0.01, 0.2
270.0, 9944.0, 62.0, 5015.0, 4867.0, 2.0, 5024.0, 4918.0, 1.0E-5, 0.01, 0.2
280.0, 9939.0, 58.0, 5016.0, 4865.0, 2.0, 5023.0, 4914.0, 1.0E-5, 0.01, 0.2
290.0, 9923.0, 61.0, 4993.0, 4869.0, 2.0, 5002.0, 4919.0, 1.0E-5, 0.01, 0.2
300.0, 9927.0, 62.0, 4985.0, 4880.0, 2.0, 4997.0, 4928.0, 1.0E-5, 0.01, 0.2
310.0, 9937.0, 63.0, 5008.0, 4866.0, 3.0, 5018.0, 4916.0, 1.0E-5, 0.01, 0.2
320.0, 9943.0, 66.0, 5003.0, 4874.0, 3.0, 5015.0, 4925.0, 1.0E-5, 0.01, 0.2
330.0, 9925.0, 69.0, 5002.0, 4854.0, 4.0, 5014.0, 4907.0, 1.0E-5, 0.01, 0.2
340.0, 9936.0, 73.0, 5014.0, 4849.0, 4.0, 5029.0, 4903.0, 1.0E-5, 0.01, 0.2
350.0, 9935.0, 74.0, 5015.0, 4846.0, 4.0, 5030.0, 4901.0, 1.0E-5, 0.01, 0.2
