TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 236.0, 0.0, 113.0, 123.0, 0.0, 113.0, 123.0, 1.0E-5, 0.01, 0.2
10.0, 1438.0, 0.0, 637.0, 801.0, 0.0, 637.0, 801.0, 1.0E-5, 0.01, 0.2
20.0, 5177.0, 0.0, 2416.0, 2761.0, 0.0, 2416.0, 2761.0, 1.0E-5, 0.01, 0.2
30.0, 8740.0, 0.0, 4258.0, 4482.0, 0.0, 4258.0, 4482.0, 1.0E-5, 0.01, 0.2
40.0, 9797.0, 3.0, 4754.0, 5040.0, 0.0, 4757.0, 5040.0, 1.0E-5, 0.01, 0.2
50.0, 9928.0, 3.0, 4790.0, 5135.0, 0.0, 4793.0, 5135.0, 1.0E-5, 0.01, 0.2
60.0, 9940.0, 6.0, 4782.0, 5152.0, 0.0, 4787.0, 5153.0, 1.0E-5, 0.01, 0.2
70.0, 9943.0, 6.0, 4795.0, 5142.0, 0.0, 4800.0, 5143.0, 1.0E-5, 0.01, 0.2
80.0, 9937.0, 7.0, 4787.0, 5143.0, 0.0, 4793.0, 5144.0, 1.0E-5, 0.01, 0.2
90.0, 9938.0, 8.0, 4779.0, 5151.0, 0.0, 4786.0, 5152.0, 1.0E-5, 0.01, 0.2
100.0, 9946.0, 9.0, 4766.0, 5171.0, 0.0, 4773.0, 5173.0, 1.0E-5, 0.01, 0.2
110.0, 9937.0, 12.0, 4766.0, 5159.0, 0.0, 4775.0, 5162.0, 1.0E-5, 0.01, 0.2
120.0, 9937.0, 14.0, 4771.0, 5152.0, 0.0, 4782.0, 5155.0, 1.0E-5, 0.01, 0.2
130.0, 9925.0, 16.0, 4746.0, 5163.0, 1.0, 4758.0, 5166.0, 1.0E-5, 0.01, 0.2
140.0, 9938.0, 22.0, 4753.0, 5163.0, 1.0, 4769.0, 5168.0, 1.0E-5, 0.01, 0.2
150.0, 9944.0, 25.0, 4766.0, 5153.0, 2.0, 4782.0, 5160.0, 1.0E-5, 0.01, 0.2
160.0, 9948.0, 23.0, 4762.0, 5163.0, 2.0, 4775.0, 5171.0, 1.0E-5, 0.01, 0.2
170.0, 9932.0, 23.0, 4741.0, 5168.0, 2.0, 4756.0, 5174.0, 1.0E-5, 0.01, 0.2
180.0, 9931.0, 25.0, 4732.0, 5174.0, 2.0, 4750.0, 5179.0, 1.0E-5, 0.01, 0.2
190.0, 9939.0, 25.0, 4724.0, 5190.0, 1.0, 4744.0, 5194.0, 1.0E-5, 0.01, 0.2
200.0, 9952.0, 28.0, 4754.0, 5170.0, 3.0, 4775.0, 5174.0, 1.0E-5, 0.01, 0.2
210.0, 9926.0, 33.0, 4723.0, 5170.0, 3.0, 4748.0, 5175.0, 1.0E-5, 0.01, 0.2
220.0, 9940.0, 29.0, 4736.0, 5175.0, 3.0, 4758.0, 5179.0, 1.0E-5, 0.01, 0.2
230.0, 9943.0, 33.0, 4747.0, 5163.0, 3.0, 4771.0, 5169.0, 1.0E-5, 0.01, 0.2
240.0, 9944.0, 33.0, 4767.0, 5144.0, 5.0, 4790.0, 5149.0, 1.0E-5, 0.01, 0.2
250.0, 9942.0, 35.0, 4773.0, 5134.0, 5.0, 4799.0, 5138.0, 1.0E-5, 0.01, 0.2
260.0, 9946.0, 41.0, 4745.0, 5160.0, 7.0, 4774.0, 5165.0, 1.0E-5, 0.01, 0.2
270.0, 9932.0, 40.0, 4730.0, 5162.0, 7.0, 4757.0, 5168.0, 1.0E-5, 0.01, 0.2
280.0, 9923.0, 42.0, 4740.0, 5141.0, 7.0, 4769.0, 5147.0, 1.0E-5, 0.01, 0.2
290.0, 9941.0, 43.0, 4741.0, 5157.0, 8.0, 4771.0, 5162.0, 1.0E-5, 0.01, 0.2
300.0, 9930.0, 43.0, 4734.0, 5153.0, 8.0, 4764.0, 5158.0, 1.0E-5, 0.01, 0.2
310.0, 9946.0, 39.0, 4735.0, 5172.0, 6.0, 4764.0, 5176.0, 1.0E-5, 0.01, 0.2
320.0, 9949.0, 41.0, 4749.0, 5159.0, 7.0, 4778.0, 5164.0, 1.0E-5, 0.01, 0.2
330.0, 9920.0, 41.0, 4755.0, 5124.0, 6.0, 4784.0, 5130.0, 1.0E-5, 0.01, 0.2
340.0, 9949.0, 41.0, 4783.0, 5125.0, 7.0, 4809.0, 5133.0, 1.0E-5, 0.01, 0.2
350.0, 9936.0, 41.0, 4773.0, 5122.0, 7.0, 4799.0, 5130.0, 1.0E-5, 0.01, 0.2
