TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 240.0, 0.0, 119.0, 121.0, 0.0, 119.0, 121.0, 1.0E-5, 0.01, 0.2
10.0, 1352.0, 0.0, 654.0, 698.0, 0.0, 654.0, 698.0, 1.0E-5, 0.01, 0.2
20.0, 4952.0, 0.0, 2457.0, 2495.0, 0.0, 2457.0, 2495.0, 1.0E-5, 0.01, 0.2
30.0, 8700.0, 3.0, 4343.0, 4354.0, 0.0, 4344.0, 4356.0, 1.0E-5, 0.01, 0.2
40.0, 9818.0, 4.0, 4867.0, 4947.0, 0.0, 4868.0, 4950.0, 1.0E-5, 0.01, 0.2
50.0, 9938.0, 7.0, 4928.0, 5003.0, 0.0, 4930.0, 5008.0, 1.0E-5, 0.01, 0.2
60.0, 9947.0, 9.0, 4917.0, 5021.0, 0.0, 4919.0, 5028.0, 1.0E-5, 0.01, 0.2
70.0, 9930.0, 9.0, 4895.0, 5026.0, 0.0, 4897.0, 5033.0, 1.0E-5, 0.01, 0.2
80.0, 9942.0, 11.0, 4903.0, 5028.0, 0.0, 4905.0, 5037.0, 1.0E-5, 0.01, 0.2
90.0, 9943.0, 11.0, 4900.0, 5032.0, 0.0, 4902.0, 5041.0, 1.0E-5, 0.01, 0.2
100.0, 9947.0, 13.0, 4909.0, 5025.0, 0.0, 4913.0, 5034.0, 1.0E-5, 0.01, 0.2
110.0, 9944.0, 15.0, 4910.0, 5019.0, 0.0, 4915.0, 5029.0, 1.0E-5, 0.01, 0.2
120.0, 9950.0, 16.0, 4907.0, 5027.0, 0.0, 4915.0, 5035.0, 1.0E-5, 0.01, 0.2
130.0, 9935.0, 17.0, 4903.0, 5015.0, 1.0, 4910.0, 5024.0, 1.0E-5, 0.01, 0.2
140.0, 9939.0, 16.0, 4900.0, 5023.0, 1.0, 4907.0, 5031.0, 1.0E-5, 0.01, 0.2
150.0, 9949.0, 16.0, 4904.0, 5029.0, 1.0, 4911.0, 5037.0, 1.0E-5, 0.01, 0.2
160.0, 9930.0, 18.0, 4897.0, 5015.0, 2.0, 4903.0, 5025.0, 1.0E-5, 0.01, 0.2
170.0, 9960.0, 18.0, 4897.0, 5045.0, 2.0, 4903.0, 5055.0, 1.0E-5, 0.01, 0.2
180.0, 9934.0, 17.0, 4870.0, 5047.0, 3.0, 4876.0, 5055.0, 1.0E-5, 0.01, 0.2
190.0, 9939.0, 18.0, 4853.0, 5068.0, 4.0, 4860.0, 5075.0, 1.0E-5, 0.01, 0.2
200.0, 9935.0, 21.0, 4848.0, 5066.0, 5.0, 4856.0, 5074.0, 1.0E-5, 0.01, 0.2
210.0, 9945.0, 25.0, 4865.0, 5055.0, 3.0, 4877.0, 5065.0, 1.0E-5, 0.01, 0.2
220.0, 9939.0, 24.0, 4879.0, 5036.0, 4.0, 4887.0, 5048.0, 1.0E-5, 0.01, 0.2
230.0, 9937.0, 25.0, 4870.0, 5042.0, 4.0, 4878.0, 5055.0, 1.0E-5, 0.01, 0.2
240.0, 9949.0, 23.0, 4882.0, 5044.0, 3.0, 4890.0, 5056.0, 1.0E-5, 0.01, 0.2
250.0, 9937.0, 21.0, 4876.0, 5040.0, 3.0, 4883.0, 5051.0, 1.0E-5, 0.01, 0.2
260.0, 9943.0, 23.0, 4873.0, 5047.0, 3.0, 4881.0, 5059.0, 1.0E-5, 0.01, 0.2
270.0, 9941.0, 22.0, 4899.0, 5020.0, 3.0, 4907.0, 5031.0, 1.0E-5, 0.01, 0.2
280.0, 9936.0, 24.0, 4898.0, 5014.0, 3.0, 4907.0, 5026.0, 1.0E-5, 0.01, 0.2
