TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,332.0,0.0,165.0,167.0,0.0,165.0,167.0,0.001,0.01,0.2
10.0,513.0,5.0,235.0,273.0,2.0,235.0,276.0,0.001,0.01,0.2
20.0,763.0,22.0,304.0,437.0,6.0,310.0,447.0,0.001,0.01,0.2
30.0,1052.0,43.0,378.0,631.0,14.0,390.0,648.0,0.001,0.01,0.2
40.0,1407.0,53.0,486.0,868.0,14.0,502.0,891.0,0.001,0.01,0.2
50.0,1809.0,75.0,572.0,1162.0,15.0,596.0,1198.0,0.001,0.01,0.2
60.0,2277.0,104.0,682.0,1491.0,21.0,711.0,1545.0,0.001,0.01,0.2
70.0,2790.0,126.0,795.0,1869.0,24.0,823.0,1943.0,0.001,0.01,0.2
80.0,3345.0,169.0,916.0,2260.0,32.0,958.0,2355.0,0.001,0.01,0.2
90.0,3906.0,213.0,1032.0,2661.0,36.0,1078.0,2792.0,0.001,0.01,0.2
100.0,4602.0,252.0,1183.0,3167.0,42.0,1232.0,3328.0,0.001,0.01,0.2
110.0,5369.0,318.0,1331.0,3720.0,50.0,1398.0,3921.0,0.001,0.01,0.2
120.0,6162.0,385.0,1467.0,4310.0,55.0,1554.0,4553.0,0.001,0.01,0.2
130.0,7018.0,490.0,1636.0,4892.0,57.0,1743.0,5218.0,0.001,0.01,0.2
140.0,7881.0,649.0,1800.0,5432.0,73.0,1941.0,5867.0,0.001,0.01,0.2
150.0,8587.0,803.0,1903.0,5881.0,85.0,2068.0,6434.0,0.001,0.01,0.2
160.0,9115.0,959.0,1986.0,6170.0,94.0,2171.0,6850.0,0.001,0.01,0.2
170.0,9476.0,1094.0,2060.0,6322.0,105.0,2260.0,7111.0,0.001,0.01,0.2
180.0,9713.0,1230.0,2112.0,6371.0,109.0,2320.0,7284.0,0.001,0.01,0.2
190.0,9842.0,1344.0,2122.0,6376.0,114.0,2356.0,7372.0,0.001,0.01,0.2
200.0,9900.0,1448.0,2114.0,6338.0,119.0,2370.0,7411.0,0.001,0.01,0.2
210.0,9917.0,1579.0,2084.0,6254.0,126.0,2374.0,7417.0,0.001,0.01,0.2
220.0,9928.0,1691.0,2052.0,6185.0,135.0,2365.0,7428.0,0.001,0.01,0.2
230.0,9914.0,1789.0,2022.0,6103.0,145.0,2360.0,7409.0,0.001,0.01,0.2
240.0,9936.0,1879.0,1990.0,6067.0,147.0,2358.0,7431.0,0.001,0.01,0.2
250.0,9924.0,1974.0,1960.0,5990.0,155.0,2357.0,7412.0,0.001,0.01,0.2
260.0,9942.0,2079.0,1938.0,5925.0,165.0,2356.0,7421.0,0.001,0.01,0.2
270.0,9947.0,2159.0,1912.0,5876.0,176.0,2346.0,7425.0,0.001,0.01,0.2
280.0,9930.0,2255.0,1866.0,5809.0,182.0,2322.0,7426.0,0.001,0.01,0.2
290.0,9937.0,2339.0,1854.0,5744.0,197.0,2315.0,7425.0,0.001,0.01,0.2
300.0,9937.0,2428.0,1823.0,5686.0,206.0,2308.0,7423.0,0.001,0.01,0.2
310.0,9925.0,2483.0,1800.0,5642.0,211.0,2302.0,7412.0,0.001,0.01,0.2
320.0,9944.0,2576.0,1772.0,5596.0,226.0,2303.0,7415.0,0.001,0.01,0.2
330.0,9933.0,2685.0,1752.0,5496.0,233.0,2302.0,7398.0,0.001,0.01,0.2
340.0,9929.0,2733.0,1725.0,5471.0,241.0,2297.0,7391.0,0.001,0.01,0.2
350.0,9932.0,2854.0,1715.0,5363.0,251.0,2307.0,7374.0,0.001,0.01,0.2
360.0,9938.0,2911.0,1704.0,5323.0,263.0,2314.0,7361.0,0.001,0.01,0.2
370.0,9934.0,3010.0,1686.0,5238.0,264.0,2311.0,7359.0,0.001,0.01,0.2
380.0,9921.0,3103.0,1648.0,5170.0,277.0,2305.0,7339.0,0.001,0.01,0.2
390.0,9939.0,3173.0,1628.0,5138.0,288.0,2288.0,7363.0,0.001,0.01,0.2
400.0,9940.0,3240.0,1615.0,5085.0,293.0,2287.0,7360.0,0.001,0.01,0.2
410.0,9937.0,3350.0,1578.0,5009.0,308.0,2277.0,7352.0,0.001,0.01,0.2
420.0,9940.0,3406.0,1571.0,4963.0,335.0,2273.0,7332.0,0.001,0.01,0.2
430.0,9914.0,3489.0,1537.0,4888.0,348.0,2258.0,7308.0,0.001,0.01,0.2
