TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,232.0,0.0,118.0,114.0,0.0,118.0,114.0,0.001,0.01,0.2
10.0,1308.0,11.0,650.0,647.0,3.0,657.0,648.0,0.001,0.01,0.2
20.0,4973.0,93.0,2476.0,2404.0,17.0,2527.0,2429.0,0.001,0.01,0.2
30.0,8749.0,262.0,4171.0,4316.0,41.0,4292.0,4416.0,0.001,0.01,0.2
40.0,9855.0,364.0,4628.0,4863.0,63.0,4796.0,4996.0,0.001,0.01,0.2
50.0,9917.0,499.0,4607.0,4811.0,87.0,4830.0,5000.0,0.001,0.01,0.2
60.0,9928.0,621.0,4562.0,4745.0,110.0,4835.0,4983.0,0.001,0.01,0.2
70.0,9942.0,722.0,4521.0,4699.0,124.0,4842.0,4976.0,0.001,0.01,0.2
80.0,9930.0,811.0,4456.0,4663.0,147.0,4816.0,4967.0,0.001,0.01,0.2
90.0,9927.0,912.0,4393.0,4622.0,171.0,4802.0,4954.0,0.001,0.01,0.2
100.0,9930.0,1002.0,4347.0,4581.0,187.0,4788.0,4955.0,0.001,0.01,0.2
110.0,9936.0,1127.0,4297.0,4512.0,215.0,4784.0,4937.0,0.001,0.01,0.2
120.0,9944.0,1247.0,4225.0,4472.0,228.0,4767.0,4949.0,0.001,0.01,0.2
130.0,9920.0,1316.0,4190.0,4414.0,244.0,4755.0,4921.0,0.001,0.01,0.2
140.0,9919.0,1427.0,4127.0,4365.0,270.0,4729.0,4920.0,0.001,0.01,0.2
150.0,9919.0,1534.0,4054.0,4331.0,304.0,4699.0,4916.0,0.001,0.01,0.2
160.0,9929.0,1664.0,3993.0,4272.0,333.0,4693.0,4903.0,0.001,0.01,0.2
170.0,9935.0,1774.0,3943.0,4218.0,353.0,4685.0,4897.0,0.001,0.01,0.2
180.0,9944.0,1880.0,3931.0,4133.0,362.0,4728.0,4854.0,0.001,0.01,0.2
190.0,9934.0,1969.0,3888.0,4077.0,375.0,4703.0,4856.0,0.001,0.01,0.2
200.0,9928.0,2136.0,3819.0,3973.0,407.0,4701.0,4820.0,0.001,0.01,0.2
210.0,9948.0,2248.0,3745.0,3955.0,423.0,4682.0,4843.0,0.001,0.01,0.2
220.0,9926.0,2307.0,3731.0,3888.0,428.0,4681.0,4817.0,0.001,0.01,0.2
230.0,9938.0,2405.0,3702.0,3831.0,445.0,4694.0,4799.0,0.001,0.01,0.2
240.0,9937.0,2474.0,3665.0,3798.0,462.0,4685.0,4790.0,0.001,0.01,0.2
250.0,9914.0,2578.0,3623.0,3713.0,486.0,4676.0,4752.0,0.001,0.01,0.2
