TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,321.0,0.0,155.0,166.0,0.0,155.0,166.0,0.001,0.01,0.2
10.0,501.0,1.0,251.0,249.0,0.0,252.0,249.0,0.001,0.01,0.2
20.0,732.0,12.0,376.0,344.0,0.0,387.0,345.0,0.001,0.01,0.2
30.0,1021.0,31.0,516.0,474.0,5.0,541.0,475.0,0.001,0.01,0.2
40.0,1345.0,55.0,694.0,596.0,6.0,738.0,601.0,0.001,0.01,0.2
50.0,1748.0,109.0,892.0,747.0,18.0,969.0,761.0,0.001,0.01,0.2
60.0,2179.0,156.0,1102.0,921.0,27.0,1208.0,944.0,0.001,0.01,0.2
70.0,2700.0,232.0,1335.0,1133.0,37.0,1492.0,1171.0,0.001,0.01,0.2
80.0,3230.0,314.0,1540.0,1376.0,52.0,1755.0,1423.0,0.001,0.01,0.2
90.0,3878.0,415.0,1810.0,1653.0,55.0,2095.0,1728.0,0.001,0.01,0.2
100.0,4541.0,522.0,2076.0,1943.0,65.0,2442.0,2034.0,0.001,0.01,0.2
110.0,5236.0,652.0,2344.0,2240.0,79.0,2791.0,2366.0,0.001,0.01,0.2
120.0,6006.0,763.0,2634.0,2609.0,92.0,3148.0,2766.0,0.001,0.01,0.2
130.0,6842.0,909.0,2949.0,2984.0,109.0,3557.0,3176.0,0.001,0.01,0.2
140.0,7744.0,1082.0,3293.0,3369.0,121.0,3989.0,3634.0,0.001,0.01,0.2
150.0,8478.0,1232.0,3604.0,3642.0,124.0,4371.0,3983.0,0.001,0.01,0.2
160.0,8968.0,1382.0,3793.0,3793.0,131.0,4639.0,4198.0,0.001,0.01,0.2
170.0,9329.0,1513.0,3926.0,3890.0,148.0,4818.0,4363.0,0.001,0.01,0.2
180.0,9613.0,1650.0,4034.0,3929.0,164.0,4979.0,4470.0,0.001,0.01,0.2
190.0,9782.0,1790.0,4090.0,3902.0,179.0,5071.0,4532.0,0.001,0.01,0.2
200.0,9881.0,1875.0,4124.0,3882.0,186.0,5156.0,4539.0,0.001,0.01,0.2
210.0,9927.0,1962.0,4118.0,3847.0,200.0,5201.0,4526.0,0.001,0.01,0.2
220.0,9937.0,2094.0,4035.0,3808.0,209.0,5200.0,4528.0,0.001,0.01,0.2
230.0,9917.0,2195.0,3958.0,3764.0,222.0,5171.0,4524.0,0.001,0.01,0.2
240.0,9928.0,2337.0,3883.0,3708.0,238.0,5157.0,4533.0,0.001,0.01,0.2
250.0,9932.0,2435.0,3824.0,3673.0,249.0,5142.0,4541.0,0.001,0.01,0.2
260.0,9942.0,2572.0,3752.0,3618.0,257.0,5148.0,4537.0,0.001,0.01,0.2
270.0,9934.0,2661.0,3689.0,3584.0,269.0,5124.0,4541.0,0.001,0.01,0.2
280.0,9919.0,2785.0,3608.0,3526.0,287.0,5104.0,4528.0,0.001,0.01,0.2
290.0,9938.0,2903.0,3571.0,3464.0,315.0,5095.0,4528.0,0.001,0.01,0.2
300.0,9922.0,3011.0,3502.0,3409.0,330.0,5075.0,4517.0,0.001,0.01,0.2
310.0,9934.0,3056.0,3482.0,3396.0,336.0,5086.0,4512.0,0.001,0.01,0.2
320.0,9917.0,3138.0,3428.0,3351.0,349.0,5059.0,4509.0,0.001,0.01,0.2
330.0,9929.0,3201.0,3416.0,3312.0,357.0,5060.0,4512.0,0.001,0.01,0.2
340.0,9930.0,3267.0,3378.0,3285.0,369.0,5054.0,4507.0,0.001,0.01,0.2
350.0,9911.0,3338.0,3353.0,3220.0,375.0,5053.0,4483.0,0.001,0.01,0.2
360.0,9934.0,3457.0,3294.0,3183.0,384.0,5060.0,4490.0,0.001,0.01,0.2
370.0,9937.0,3545.0,3247.0,3145.0,393.0,5046.0,4498.0,0.001,0.01,0.2
380.0,9931.0,3625.0,3220.0,3086.0,416.0,5028.0,4487.0,0.001,0.01,0.2
390.0,9945.0,3708.0,3175.0,3062.0,416.0,5033.0,4496.0,0.001,0.01,0.2
400.0,9930.0,3809.0,3110.0,3011.0,425.0,5006.0,4499.0,0.001,0.01,0.2
410.0,9941.0,3921.0,3038.0,2982.0,427.0,4989.0,4525.0,0.001,0.01,0.2
420.0,9948.0,4011.0,3004.0,2933.0,442.0,4992.0,4514.0,0.001,0.01,0.2
430.0,9943.0,4119.0,2924.0,2900.0,449.0,4977.0,4517.0,0.001,0.01,0.2
440.0,9931.0,4193.0,2873.0,2865.0,476.0,4957.0,4498.0,0.001,0.01,0.2
450.0,9926.0,4285.0,2832.0,2809.0,485.0,4956.0,4485.0,0.001,0.01,0.2
460.0,9913.0,4346.0,2780.0,2787.0,497.0,4950.0,4466.0,0.001,0.01,0.2
470.0,9932.0,4430.0,2770.0,2732.0,503.0,4960.0,4469.0,0.001,0.01,0.2
