TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,330.0,1.0,158.0,171.0,0.0,158.0,172.0,0.001,0.01,0.2
10.0,513.0,1.0,239.0,273.0,0.0,239.0,274.0,0.001,0.01,0.2
20.0,759.0,7.0,349.0,403.0,2.0,351.0,406.0,0.001,0.01,0.2
30.0,1060.0,22.0,450.0,588.0,6.0,461.0,593.0,0.001,0.01,0.2
40.0,1455.0,31.0,621.0,803.0,7.0,638.0,810.0,0.001,0.01,0.2
50.0,1881.0,60.0,781.0,1040.0,12.0,809.0,1060.0,0.001,0.01,0.2
60.0,2308.0,74.0,971.0,1263.0,14.0,1003.0,1291.0,0.001,0.01,0.2
70.0,2848.0,107.0,1179.0,1562.0,19.0,1220.0,1609.0,0.001,0.01,0.2
80.0,3384.0,131.0,1381.0,1872.0,19.0,1432.0,1933.0,0.001,0.01,0.2
90.0,4104.0,171.0,1645.0,2288.0,23.0,1711.0,2370.0,0.001,0.01,0.2
100.0,4810.0,212.0,1855.0,2743.0,27.0,1947.0,2836.0,0.001,0.01,0.2
110.0,5611.0,269.0,2147.0,3195.0,27.0,2257.0,3327.0,0.001,0.01,0.2
120.0,6441.0,357.0,2438.0,3646.0,38.0,2574.0,3829.0,0.001,0.01,0.2
130.0,7338.0,426.0,2737.0,4175.0,46.0,2902.0,4390.0,0.001,0.01,0.2
140.0,8199.0,535.0,3047.0,4617.0,52.0,3262.0,4885.0,0.001,0.01,0.2
150.0,8801.0,653.0,3217.0,4931.0,57.0,3492.0,5252.0,0.001,0.01,0.2
160.0,9254.0,759.0,3266.0,5229.0,66.0,3591.0,5597.0,0.001,0.01,0.2
170.0,9597.0,850.0,3248.0,5499.0,74.0,3609.0,5914.0,0.001,0.01,0.2
180.0,9790.0,964.0,3221.0,5605.0,85.0,3618.0,6087.0,0.001,0.01,0.2
190.0,9910.0,1089.0,3175.0,5646.0,88.0,3619.0,6203.0,0.001,0.01,0.2
200.0,9948.0,1196.0,3143.0,5609.0,96.0,3619.0,6233.0,0.001,0.01,0.2
210.0,9935.0,1279.0,3125.0,5531.0,101.0,3615.0,6219.0,0.001,0.01,0.2
220.0,9918.0,1395.0,3057.0,5466.0,107.0,3586.0,6225.0,0.001,0.01,0.2
230.0,9936.0,1508.0,3019.0,5409.0,120.0,3591.0,6225.0,0.001,0.01,0.2
240.0,9943.0,1637.0,2989.0,5317.0,123.0,3594.0,6226.0,0.001,0.01,0.2
250.0,9941.0,1728.0,2961.0,5252.0,133.0,3592.0,6216.0,0.001,0.01,0.2
260.0,9925.0,1829.0,2914.0,5182.0,144.0,3570.0,6211.0,0.001,0.01,0.2
270.0,9930.0,1913.0,2874.0,5143.0,156.0,3563.0,6211.0,0.001,0.01,0.2
280.0,9937.0,1984.0,2860.0,5093.0,160.0,3568.0,6209.0,0.001,0.01,0.2
290.0,9936.0,2062.0,2847.0,5027.0,167.0,3562.0,6207.0,0.001,0.01,0.2
300.0,9917.0,2177.0,2791.0,4949.0,164.0,3559.0,6194.0,0.001,0.01,0.2
310.0,9938.0,2262.0,2764.0,4912.0,168.0,3558.0,6212.0,0.001,0.01,0.2
320.0,9936.0,2358.0,2751.0,4827.0,170.0,3573.0,6193.0,0.001,0.01,0.2
330.0,9920.0,2427.0,2716.0,4777.0,169.0,3552.0,6199.0,0.001,0.01,0.2
340.0,9940.0,2523.0,2677.0,4740.0,182.0,3545.0,6213.0,0.001,0.01,0.2
350.0,9945.0,2646.0,2637.0,4662.0,192.0,3539.0,6214.0,0.001,0.01,0.2
360.0,9935.0,2757.0,2591.0,4587.0,195.0,3536.0,6204.0,0.001,0.01,0.2
370.0,9924.0,2824.0,2577.0,4523.0,200.0,3547.0,6177.0,0.001,0.01,0.2
380.0,9932.0,2927.0,2554.0,4451.0,205.0,3550.0,6177.0,0.001,0.01,0.2
390.0,9930.0,3020.0,2520.0,4390.0,205.0,3547.0,6178.0,0.001,0.01,0.2
400.0,9937.0,3125.0,2489.0,4323.0,219.0,3561.0,6157.0,0.001,0.01,0.2
410.0,9931.0,3198.0,2483.0,4250.0,231.0,3558.0,6142.0,0.001,0.01,0.2
