TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,324.0,0.0,162.0,162.0,0.0,162.0,162.0,0.001,0.01,0.2
10.0,409.0,1.0,217.0,191.0,1.0,217.0,191.0,0.001,0.01,0.2
20.0,451.0,8.0,241.0,202.0,3.0,243.0,205.0,0.001,0.01,0.2
30.0,503.0,12.0,273.0,218.0,3.0,275.0,225.0,0.001,0.01,0.2
40.0,542.0,14.0,307.0,221.0,5.0,309.0,228.0,0.001,0.01,0.2
50.0,581.0,19.0,345.0,217.0,6.0,346.0,229.0,0.001,0.01,0.2
60.0,620.0,23.0,380.0,217.0,11.0,380.0,229.0,0.001,0.01,0.2
70.0,658.0,29.0,410.0,219.0,12.0,412.0,234.0,0.001,0.01,0.2
80.0,679.0,33.0,434.0,212.0,12.0,439.0,228.0,0.001,0.01,0.2
90.0,712.0,41.0,463.0,208.0,14.0,470.0,228.0,0.001,0.01,0.2
100.0,757.0,46.0,500.0,211.0,15.0,512.0,230.0,0.001,0.01,0.2
110.0,792.0,60.0,523.0,209.0,15.0,547.0,230.0,0.001,0.01,0.2
120.0,834.0,76.0,554.0,204.0,20.0,588.0,226.0,0.001,0.01,0.2
130.0,877.0,82.0,596.0,199.0,19.0,635.0,223.0,0.001,0.01,0.2
140.0,936.0,90.0,652.0,194.0,21.0,700.0,215.0,0.001,0.01,0.2
150.0,996.0,108.0,690.0,198.0,21.0,754.0,221.0,0.001,0.01,0.2
160.0,1039.0,120.0,728.0,191.0,22.0,801.0,216.0,0.001,0.01,0.2
170.0,1084.0,135.0,760.0,189.0,24.0,844.0,216.0,0.001,0.01,0.2
180.0,1124.0,150.0,788.0,186.0,26.0,884.0,214.0,0.001,0.01,0.2
190.0,1159.0,167.0,809.0,183.0,27.0,917.0,215.0,0.001,0.01,0.2
200.0,1211.0,170.0,859.0,182.0,27.0,970.0,214.0,0.001,0.01,0.2
210.0,1236.0,172.0,880.0,184.0,26.0,994.0,216.0,0.001,0.01,0.2
220.0,1261.0,173.0,902.0,186.0,28.0,1017.0,216.0,0.001,0.01,0.2
230.0,1319.0,178.0,959.0,182.0,28.0,1077.0,214.0,0.001,0.01,0.2
240.0,1349.0,178.0,989.0,182.0,28.0,1107.0,214.0,0.001,0.01,0.2
250.0,1387.0,182.0,1027.0,178.0,28.0,1149.0,210.0,0.001,0.01,0.2
260.0,1445.0,190.0,1078.0,177.0,30.0,1208.0,207.0,0.001,0.01,0.2
270.0,1476.0,192.0,1106.0,178.0,27.0,1240.0,209.0,0.001,0.01,0.2
