TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,331.0,1.0,155.0,175.0,1.0,155.0,175.0,0.001,0.01,0.2
10.0,515.0,3.0,223.0,289.0,3.0,223.0,289.0,0.001,0.01,0.2
20.0,745.0,10.0,298.0,437.0,6.0,300.0,439.0,0.001,0.01,0.2
30.0,1063.0,26.0,381.0,656.0,6.0,393.0,664.0,0.001,0.01,0.2
40.0,1437.0,64.0,454.0,919.0,10.0,482.0,945.0,0.001,0.01,0.2
50.0,1849.0,96.0,515.0,1238.0,12.0,565.0,1272.0,0.001,0.01,0.2
60.0,2353.0,133.0,612.0,1608.0,12.0,686.0,1655.0,0.001,0.01,0.2
70.0,2883.0,197.0,672.0,2014.0,15.0,775.0,2093.0,0.001,0.01,0.2
80.0,3456.0,281.0,743.0,2432.0,21.0,885.0,2550.0,0.001,0.01,0.2
90.0,4104.0,374.0,833.0,2897.0,24.0,1023.0,3057.0,0.001,0.01,0.2
100.0,4807.0,481.0,930.0,3396.0,24.0,1174.0,3609.0,0.001,0.01,0.2
110.0,5565.0,611.0,992.0,3962.0,30.0,1314.0,4221.0,0.001,0.01,0.2
120.0,6356.0,750.0,1041.0,4565.0,39.0,1429.0,4888.0,0.001,0.01,0.2
130.0,7192.0,911.0,1089.0,5192.0,50.0,1577.0,5565.0,0.001,0.01,0.2
140.0,8036.0,1081.0,1151.0,5804.0,55.0,1727.0,6254.0,0.001,0.01,0.2
150.0,8670.0,1248.0,1175.0,6247.0,58.0,1831.0,6781.0,0.001,0.01,0.2
160.0,9143.0,1384.0,1185.0,6574.0,63.0,1905.0,7175.0,0.001,0.01,0.2
170.0,9461.0,1467.0,1205.0,6789.0,69.0,1962.0,7430.0,0.001,0.01,0.2
180.0,9703.0,1561.0,1184.0,6958.0,73.0,1969.0,7661.0,0.001,0.01,0.2
190.0,9864.0,1697.0,1159.0,7008.0,76.0,1965.0,7823.0,0.001,0.01,0.2
200.0,9925.0,1796.0,1168.0,6961.0,84.0,1985.0,7856.0,0.001,0.01,0.2
210.0,9940.0,1924.0,1133.0,6883.0,92.0,1978.0,7870.0,0.001,0.01,0.2
220.0,9935.0,1984.0,1116.0,6835.0,97.0,1970.0,7868.0,0.001,0.01,0.2
230.0,9931.0,2076.0,1085.0,6770.0,115.0,1951.0,7865.0,0.001,0.01,0.2
240.0,9932.0,2134.0,1071.0,6727.0,122.0,1947.0,7863.0,0.001,0.01,0.2
250.0,9929.0,2234.0,1060.0,6635.0,124.0,1945.0,7860.0,0.001,0.01,0.2
260.0,9935.0,2329.0,1062.0,6544.0,128.0,1967.0,7840.0,0.001,0.01,0.2
270.0,9932.0,2413.0,1047.0,6472.0,122.0,1951.0,7859.0,0.001,0.01,0.2
280.0,9939.0,2514.0,1035.0,6390.0,135.0,1961.0,7843.0,0.001,0.01,0.2
290.0,9940.0,2568.0,1028.0,6344.0,138.0,1954.0,7848.0,0.001,0.01,0.2
300.0,9938.0,2658.0,1000.0,6280.0,151.0,1934.0,7853.0,0.001,0.01,0.2
310.0,9920.0,2737.0,975.0,6208.0,161.0,1918.0,7841.0,0.001,0.01,0.2
320.0,9939.0,2816.0,970.0,6153.0,175.0,1919.0,7845.0,0.001,0.01,0.2
330.0,9923.0,2902.0,953.0,6068.0,179.0,1913.0,7831.0,0.001,0.01,0.2
340.0,9927.0,3019.0,923.0,5985.0,186.0,1909.0,7832.0,0.001,0.01,0.2
350.0,9936.0,3134.0,903.0,5899.0,194.0,1910.0,7832.0,0.001,0.01,0.2
360.0,9926.0,3225.0,883.0,5818.0,200.0,1904.0,7822.0,0.001,0.01,0.2
370.0,9922.0,3329.0,867.0,5726.0,223.0,1906.0,7793.0,0.001,0.01,0.2
380.0,9937.0,3405.0,853.0,5679.0,233.0,1892.0,7812.0,0.001,0.01,0.2
390.0,9929.0,3511.0,840.0,5578.0,236.0,1894.0,7799.0,0.001,0.01,0.2
400.0,9926.0,3609.0,817.0,5500.0,252.0,1894.0,7780.0,0.001,0.01,0.2
410.0,9930.0,3720.0,796.0,5414.0,260.0,1888.0,7782.0,0.001,0.01,0.2
420.0,9947.0,3822.0,777.0,5348.0,268.0,1880.0,7799.0,0.001,0.01,0.2
430.0,9938.0,3880.0,785.0,5273.0,272.0,1884.0,7782.0,0.001,0.01,0.2
440.0,9935.0,3966.0,760.0,5209.0,281.0,1872.0,7782.0,0.001,0.01,0.2
450.0,9944.0,4026.0,758.0,5160.0,292.0,1873.0,7779.0,0.001,0.01,0.2
460.0,9932.0,4079.0,745.0,5108.0,308.0,1856.0,7768.0,0.001,0.01,0.2
470.0,9934.0,4163.0,737.0,5034.0,320.0,1852.0,7762.0,0.001,0.01,0.2
480.0,9920.0,4242.0,718.0,4960.0,322.0,1832.0,7766.0,0.001,0.01,0.2
490.0,9931.0,4326.0,700.0,4905.0,340.0,1815.0,7776.0,0.001,0.01,0.2
