TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb,
0.0,330.0,0.0,182.0,148.0,0.0,182.0,148.0,0.001,0.01,0.2
10.0,398.0,4.0,222.0,172.0,1.0,223.0,174.0,0.001,0.01,0.2
20.0,446.0,11.0,250.0,185.0,2.0,253.0,191.0,0.001,0.01,0.2
30.0,500.0,14.0,275.0,211.0,4.0,279.0,217.0,0.001,0.01,0.2
40.0,538.0,19.0,285.0,234.0,4.0,290.0,244.0,0.001,0.01,0.2
50.0,583.0,22.0,306.0,255.0,5.0,312.0,266.0,0.001,0.01,0.2
60.0,626.0,30.0,321.0,275.0,5.0,326.0,295.0,0.001,0.01,0.2
70.0,660.0,38.0,327.0,295.0,7.0,334.0,319.0,0.001,0.01,0.2
80.0,701.0,49.0,333.0,319.0,7.0,347.0,347.0,0.001,0.01,0.2
90.0,739.0,62.0,346.0,331.0,12.0,369.0,358.0,0.001,0.01,0.2
100.0,776.0,75.0,348.0,353.0,11.0,384.0,381.0,0.001,0.01,0.2
110.0,813.0,94.0,361.0,358.0,15.0,409.0,389.0,0.001,0.01,0.2
120.0,869.0,105.0,374.0,390.0,16.0,430.0,423.0,0.001,0.01,0.2
130.0,933.0,128.0,388.0,417.0,18.0,458.0,457.0,0.001,0.01,0.2
140.0,953.0,142.0,385.0,426.0,22.0,462.0,469.0,0.001,0.01,0.2
150.0,997.0,176.0,389.0,432.0,29.0,480.0,488.0,0.001,0.01,0.2
160.0,1047.0,201.0,399.0,447.0,32.0,507.0,508.0,0.001,0.01,0.2
170.0,1094.0,213.0,433.0,448.0,36.0,548.0,510.0,0.001,0.01,0.2
180.0,1156.0,237.0,455.0,464.0,37.0,589.0,530.0,0.001,0.01,0.2
190.0,1196.0,253.0,464.0,479.0,42.0,605.0,549.0,0.001,0.01,0.2
200.0,1249.0,285.0,472.0,492.0,45.0,624.0,580.0,0.001,0.01,0.2
210.0,1290.0,315.0,481.0,494.0,47.0,642.0,601.0,0.001,0.01,0.2
220.0,1342.0,350.0,500.0,492.0,48.0,669.0,625.0,0.001,0.01,0.2
230.0,1382.0,367.0,521.0,494.0,48.0,691.0,643.0,0.001,0.01,0.2
240.0,1423.0,382.0,547.0,494.0,47.0,721.0,655.0,0.001,0.01,0.2
250.0,1470.0,415.0,567.0,488.0,52.0,747.0,671.0,0.001,0.01,0.2
260.0,1511.0,443.0,572.0,496.0,56.0,760.0,695.0,0.001,0.01,0.2
270.0,1547.0,480.0,571.0,496.0,57.0,770.0,720.0,0.001,0.01,0.2
280.0,1586.0,504.0,579.0,503.0,56.0,790.0,740.0,0.001,0.01,0.2
290.0,1645.0,529.0,599.0,517.0,58.0,818.0,769.0,0.001,0.01,0.2
300.0,1689.0,546.0,613.0,530.0,61.0,840.0,788.0,0.001,0.01,0.2
310.0,1731.0,588.0,617.0,526.0,67.0,860.0,804.0,0.001,0.01,0.2
320.0,1791.0,631.0,624.0,536.0,71.0,884.0,836.0,0.001,0.01,0.2
330.0,1830.0,661.0,632.0,537.0,71.0,908.0,851.0,0.001,0.01,0.2
340.0,1868.0,681.0,645.0,542.0,74.0,925.0,869.0,0.001,0.01,0.2
350.0,1912.0,701.0,662.0,549.0,78.0,944.0,890.0,0.001,0.01,0.2
360.0,1971.0,731.0,686.0,554.0,84.0,971.0,916.0,0.001,0.01,0.2
370.0,2004.0,763.0,697.0,544.0,88.0,986.0,930.0,0.001,0.01,0.2
380.0,2055.0,799.0,715.0,541.0,90.0,1012.0,953.0,0.001,0.01,0.2
390.0,2085.0,833.0,719.0,533.0,96.0,1021.0,968.0,0.001,0.01,0.2
400.0,2125.0,863.0,732.0,530.0,97.0,1042.0,986.0,0.001,0.01,0.2
410.0,2157.0,881.0,751.0,525.0,96.0,1062.0,999.0,0.001,0.01,0.2
420.0,2188.0,906.0,765.0,517.0,100.0,1078.0,1010.0,0.001,0.01,0.2
430.0,2211.0,943.0,766.0,502.0,108.0,1080.0,1023.0,0.001,0.01,0.2
440.0,2239.0,985.0,768.0,486.0,118.0,1088.0,1033.0,0.001,0.01,0.2
