TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 240.0, 0.0, 119.0, 121.0, 0.0, 119.0, 121.0, 1.0E-4, 0.01, 0.2
10.0, 1431.0, 1.0, 639.0, 791.0, 0.0, 639.0, 792.0, 1.0E-4, 0.01, 0.2
20.0, 5285.0, 13.0, 2401.0, 2871.0, 0.0, 2404.0, 2881.0, 1.0E-4, 0.01, 0.2
30.0, 8728.0, 48.0, 4103.0, 4577.0, 3.0, 4110.0, 4615.0, 1.0E-4, 0.01, 0.2
40.0, 9747.0, 62.0, 4648.0, 5037.0, 5.0, 4659.0, 5083.0, 1.0E-4, 0.01, 0.2
50.0, 9914.0, 83.0, 4730.0, 5101.0, 6.0, 4754.0, 5154.0, 1.0E-4, 0.01, 0.2
60.0, 9939.0, 91.0, 4738.0, 5110.0, 10.0, 4764.0, 5165.0, 1.0E-4, 0.01, 0.2
70.0, 9930.0, 98.0, 4723.0, 5109.0, 11.0, 4751.0, 5168.0, 1.0E-4, 0.01, 0.2
80.0, 9945.0, 116.0, 4741.0, 5088.0, 15.0, 4772.0, 5158.0, 1.0E-4, 0.01, 0.2
90.0, 9939.0, 125.0, 4723.0, 5091.0, 16.0, 4754.0, 5169.0, 1.0E-4, 0.01, 0.2
100.0, 9939.0, 143.0, 4715.0, 5081.0, 18.0, 4754.0, 5167.0, 1.0E-4, 0.01, 0.2
110.0, 9942.0, 155.0, 4706.0, 5081.0, 19.0, 4747.0, 5176.0, 1.0E-4, 0.01, 0.2
120.0, 9943.0, 160.0, 4710.0, 5073.0, 20.0, 4755.0, 5168.0, 1.0E-4, 0.01, 0.2
130.0, 9945.0, 166.0, 4711.0, 5068.0, 22.0, 4756.0, 5167.0, 1.0E-4, 0.01, 0.2
140.0, 9933.0, 184.0, 4697.0, 5052.0, 24.0, 4751.0, 5158.0, 1.0E-4, 0.01, 0.2
150.0, 9924.0, 190.0, 4698.0, 5036.0, 26.0, 4748.0, 5150.0, 1.0E-4, 0.01, 0.2
160.0, 9942.0, 215.0, 4667.0, 5060.0, 27.0, 4734.0, 5181.0, 1.0E-4, 0.01, 0.2
170.0, 9939.0, 222.0, 4645.0, 5072.0, 34.0, 4710.0, 5195.0, 1.0E-4, 0.01, 0.2
180.0, 9929.0, 235.0, 4639.0, 5055.0, 42.0, 4704.0, 5183.0, 1.0E-4, 0.01, 0.2
190.0, 9948.0, 236.0, 4626.0, 5086.0, 41.0, 4693.0, 5214.0, 1.0E-4, 0.01, 0.2
200.0, 9939.0, 248.0, 4634.0, 5057.0, 40.0, 4702.0, 5197.0, 1.0E-4, 0.01, 0.2
210.0, 9943.0, 263.0, 4605.0, 5075.0, 41.0, 4684.0, 5218.0, 1.0E-4, 0.01, 0.2
220.0, 9939.0, 290.0, 4592.0, 5057.0, 44.0, 4681.0, 5214.0, 1.0E-4, 0.01, 0.2
230.0, 9941.0, 303.0, 4585.0, 5053.0, 48.0, 4677.0, 5216.0, 1.0E-4, 0.01, 0.2
240.0, 9923.0, 316.0, 4565.0, 5042.0, 53.0, 4660.0, 5210.0, 1.0E-4, 0.01, 0.2
250.0, 9944.0, 332.0, 4574.0, 5038.0, 56.0, 4681.0, 5207.0, 1.0E-4, 0.01, 0.2
260.0, 9938.0, 346.0, 4563.0, 5029.0, 67.0, 4673.0, 5198.0, 1.0E-4, 0.01, 0.2
270.0, 9945.0, 356.0, 4558.0, 5031.0, 71.0, 4672.0, 5202.0, 1.0E-4, 0.01, 0.2
280.0, 9950.0, 361.0, 4562.0, 5027.0, 70.0, 4681.0, 5199.0, 1.0E-4, 0.01, 0.2
