TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 240.0, 0.0, 121.0, 119.0, 0.0, 121.0, 119.0, 1.0E-4, 0.01, 0.2
10.0, 1377.0, 0.0, 717.0, 660.0, 0.0, 717.0, 660.0, 1.0E-4, 0.01, 0.2
20.0, 4981.0, 13.0, 2572.0, 2396.0, 0.0, 2576.0, 2405.0, 1.0E-4, 0.01, 0.2
30.0, 8527.0, 43.0, 4434.0, 4050.0, 0.0, 4443.0, 4084.0, 1.0E-4, 0.01, 0.2
40.0, 9741.0, 67.0, 4994.0, 4680.0, 0.0, 5009.0, 4732.0, 1.0E-4, 0.01, 0.2
50.0, 9934.0, 88.0, 5058.0, 4788.0, 3.0, 5081.0, 4850.0, 1.0E-4, 0.01, 0.2
60.0, 9946.0, 93.0, 5093.0, 4760.0, 4.0, 5117.0, 4825.0, 1.0E-4, 0.01, 0.2
70.0, 9937.0, 105.0, 5077.0, 4755.0, 5.0, 5107.0, 4825.0, 1.0E-4, 0.01, 0.2
80.0, 9932.0, 108.0, 5077.0, 4747.0, 4.0, 5109.0, 4819.0, 1.0E-4, 0.01, 0.2
90.0, 9938.0, 126.0, 5050.0, 4762.0, 6.0, 5094.0, 4838.0, 1.0E-4, 0.01, 0.2
100.0, 9944.0, 142.0, 5043.0, 4759.0, 8.0, 5095.0, 4841.0, 1.0E-4, 0.01, 0.2
110.0, 9933.0, 150.0, 5045.0, 4738.0, 6.0, 5100.0, 4827.0, 1.0E-4, 0.01, 0.2
120.0, 9942.0, 161.0, 5063.0, 4718.0, 8.0, 5123.0, 4811.0, 1.0E-4, 0.01, 0.2
130.0, 9933.0, 167.0, 5059.0, 4707.0, 7.0, 5121.0, 4805.0, 1.0E-4, 0.01, 0.2
140.0, 9949.0, 176.0, 5054.0, 4719.0, 8.0, 5120.0, 4821.0, 1.0E-4, 0.01, 0.2
150.0, 9936.0, 199.0, 5022.0, 4715.0, 12.0, 5097.0, 4827.0, 1.0E-4, 0.01, 0.2
160.0, 9930.0, 210.0, 5023.0, 4697.0, 13.0, 5100.0, 4817.0, 1.0E-4, 0.01, 0.2
170.0, 9949.0, 217.0, 5035.0, 4697.0, 14.0, 5113.0, 4822.0, 1.0E-4, 0.01, 0.2
180.0, 9929.0, 212.0, 5015.0, 4702.0, 11.0, 5094.0, 4824.0, 1.0E-4, 0.01, 0.2
190.0, 9936.0, 219.0, 5002.0, 4715.0, 14.0, 5082.0, 4840.0, 1.0E-4, 0.01, 0.2
200.0, 9935.0, 232.0, 5014.0, 4689.0, 13.0, 5101.0, 4821.0, 1.0E-4, 0.01, 0.2
