TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 229.0, 0.0, 113.0, 116.0, 0.0, 113.0, 116.0, 1.0E-4, 0.01, 0.2
10.0, 1209.0, 0.0, 557.0, 652.0, 0.0, 557.0, 652.0, 1.0E-4, 0.01, 0.2
20.0, 4475.0, 0.0, 2110.0, 2365.0, 0.0, 2110.0, 2365.0, 1.0E-4, 0.01, 0.2
30.0, 8050.0, 12.0, 3812.0, 4226.0, 6.0, 3814.0, 4230.0, 1.0E-4, 0.01, 0.2
40.0, 9595.0, 22.0, 4509.0, 5064.0, 10.0, 4517.0, 5068.0, 1.0E-4, 0.01, 0.2
50.0, 9937.0, 36.0, 4631.0, 5270.0, 9.0, 4645.0, 5283.0, 1.0E-4, 0.01, 0.2
60.0, 9940.0, 56.0, 4628.0, 5256.0, 13.0, 4647.0, 5280.0, 1.0E-4, 0.01, 0.2
70.0, 9943.0, 68.0, 4621.0, 5254.0, 13.0, 4642.0, 5288.0, 1.0E-4, 0.01, 0.2
80.0, 9943.0, 71.0, 4595.0, 5277.0, 14.0, 4618.0, 5311.0, 1.0E-4, 0.01, 0.2
90.0, 9938.0, 77.0, 4602.0, 5259.0, 20.0, 4624.0, 5294.0, 1.0E-4, 0.01, 0.2
100.0, 9934.0, 87.0, 4604.0, 5243.0, 22.0, 4630.0, 5282.0, 1.0E-4, 0.01, 0.2
110.0, 9944.0, 104.0, 4592.0, 5248.0, 25.0, 4626.0, 5293.0, 1.0E-4, 0.01, 0.2
120.0, 9933.0, 119.0, 4573.0, 5241.0, 28.0, 4609.0, 5296.0, 1.0E-4, 0.01, 0.2
130.0, 9940.0, 127.0, 4584.0, 5229.0, 32.0, 4622.0, 5286.0, 1.0E-4, 0.01, 0.2
140.0, 9945.0, 144.0, 4601.0, 5200.0, 33.0, 4645.0, 5267.0, 1.0E-4, 0.01, 0.2
150.0, 9923.0, 156.0, 4589.0, 5178.0, 33.0, 4637.0, 5253.0, 1.0E-4, 0.01, 0.2
160.0, 9937.0, 168.0, 4599.0, 5170.0, 35.0, 4651.0, 5251.0, 1.0E-4, 0.01, 0.2
170.0, 9932.0, 175.0, 4601.0, 5156.0, 34.0, 4649.0, 5249.0, 1.0E-4, 0.01, 0.2
180.0, 9943.0, 185.0, 4610.0, 5148.0, 35.0, 4662.0, 5246.0, 1.0E-4, 0.01, 0.2
190.0, 9950.0, 197.0, 4608.0, 5145.0, 39.0, 4669.0, 5242.0, 1.0E-4, 0.01, 0.2
200.0, 9924.0, 204.0, 4592.0, 5128.0, 40.0, 4655.0, 5229.0, 1.0E-4, 0.01, 0.2
210.0, 9948.0, 217.0, 4595.0, 5136.0, 40.0, 4662.0, 5246.0, 1.0E-4, 0.01, 0.2
220.0, 9935.0, 221.0, 4596.0, 5118.0, 39.0, 4660.0, 5236.0, 1.0E-4, 0.01, 0.2
230.0, 9951.0, 234.0, 4639.0, 5078.0, 43.0, 4708.0, 5200.0, 1.0E-4, 0.01, 0.2
240.0, 9937.0, 259.0, 4596.0, 5082.0, 49.0, 4673.0, 5215.0, 1.0E-4, 0.01, 0.2
250.0, 9949.0, 271.0, 4617.0, 5061.0, 50.0, 4700.0, 5199.0, 1.0E-4, 0.01, 0.2
260.0, 9951.0, 276.0, 4622.0, 5053.0, 47.0, 4709.0, 5195.0, 1.0E-4, 0.01, 0.2
270.0, 9941.0, 300.0, 4582.0, 5059.0, 51.0, 4684.0, 5206.0, 1.0E-4, 0.01, 0.2
280.0, 9956.0, 310.0, 4581.0, 5065.0, 53.0, 4694.0, 5209.0, 1.0E-4, 0.01, 0.2
290.0, 9940.0, 316.0, 4571.0, 5053.0, 52.0, 4688.0, 5200.0, 1.0E-4, 0.01, 0.2
300.0, 9940.0, 329.0, 4557.0, 5054.0, 53.0, 4683.0, 5204.0, 1.0E-4, 0.01, 0.2
310.0, 9935.0, 327.0, 4557.0, 5051.0, 48.0, 4682.0, 5205.0, 1.0E-4, 0.01, 0.2
320.0, 9927.0, 337.0, 4556.0, 5034.0, 53.0, 4683.0, 5191.0, 1.0E-4, 0.01, 0.2
330.0, 9947.0, 365.0, 4544.0, 5038.0, 58.0, 4685.0, 5204.0, 1.0E-4, 0.01, 0.2
340.0, 9932.0, 383.0, 4531.0, 5018.0, 58.0, 4684.0, 5190.0, 1.0E-4, 0.01, 0.2
350.0, 9940.0, 393.0, 4505.0, 5042.0, 60.0, 4663.0, 5217.0, 1.0E-4, 0.01, 0.2
360.0, 9935.0, 400.0, 4520.0, 5015.0, 57.0, 4681.0, 5197.0, 1.0E-4, 0.01, 0.2
370.0, 9938.0, 413.0, 4502.0, 5023.0, 61.0, 4664.0, 5213.0, 1.0E-4, 0.01, 0.2
380.0, 9935.0, 427.0, 4479.0, 5029.0, 61.0, 4646.0, 5228.0, 1.0E-4, 0.01, 0.2
390.0, 9948.0, 444.0, 4487.0, 5017.0, 62.0, 4666.0, 5220.0, 1.0E-4, 0.01, 0.2
400.0, 9941.0, 456.0, 4472.0, 5013.0, 68.0, 4657.0, 5216.0, 1.0E-4, 0.01, 0.2
410.0, 9943.0, 449.0, 4496.0, 4998.0, 74.0, 4671.0, 5198.0, 1.0E-4, 0.01, 0.2
420.0, 9917.0, 455.0, 4484.0, 4978.0, 76.0, 4663.0, 5178.0, 1.0E-4, 0.01, 0.2
430.0, 9908.0, 455.0, 4484.0, 4969.0, 77.0, 4656.0, 5175.0, 1.0E-4, 0.01, 0.2
440.0, 9928.0, 472.0, 4498.0, 4958.0, 76.0, 4669.0, 5183.0, 1.0E-4, 0.01, 0.2
450.0, 9935.0, 477.0, 4489.0, 4969.0, 79.0, 4657.0, 5199.0, 1.0E-4, 0.01, 0.2
460.0, 9936.0, 492.0, 4466.0, 4978.0, 82.0, 4636.0, 5218.0, 1.0E-4, 0.01, 0.2
470.0, 9933.0, 503.0, 4492.0, 4938.0, 85.0, 4665.0, 5183.0, 1.0E-4, 0.01, 0.2
480.0, 9932.0, 491.0, 4476.0, 4965.0, 85.0, 4648.0, 5199.0, 1.0E-4, 0.01, 0.2
490.0, 9946.0, 501.0, 4487.0, 4958.0, 87.0, 4661.0, 5198.0, 1.0E-4, 0.01, 0.2
500.0, 9937.0, 526.0, 4463.0, 4948.0, 82.0, 4652.0, 5203.0, 1.0E-4, 0.01, 0.2
510.0, 9937.0, 533.0, 4488.0, 4916.0, 87.0, 4675.0, 5175.0, 1.0E-4, 0.01, 0.2
520.0, 9943.0, 540.0, 4495.0, 4908.0, 85.0, 4697.0, 5161.0, 1.0E-4, 0.01, 0.2
530.0, 9926.0, 544.0, 4494.0, 4888.0, 83.0, 4699.0, 5144.0, 1.0E-4, 0.01, 0.2
540.0, 9922.0, 560.0, 4502.0, 4860.0, 92.0, 4707.0, 5123.0, 1.0E-4, 0.01, 0.2
550.0, 9934.0, 559.0, 4496.0, 4879.0, 91.0, 4713.0, 5130.0, 1.0E-4, 0.01, 0.2
560.0, 9947.0, 574.0, 4507.0, 4866.0, 92.0, 4726.0, 5129.0, 1.0E-4, 0.01, 0.2
570.0, 9938.0, 588.0, 4497.0, 4853.0, 89.0, 4723.0, 5126.0, 1.0E-4, 0.01, 0.2
580.0, 9944.0, 601.0, 4489.0, 4854.0, 91.0, 4721.0, 5132.0, 1.0E-4, 0.01, 0.2
590.0, 9930.0, 605.0, 4463.0, 4862.0, 87.0, 4706.0, 5137.0, 1.0E-4, 0.01, 0.2
600.0, 9938.0, 605.0, 4490.0, 4843.0, 85.0, 4733.0, 5120.0, 1.0E-4, 0.01, 0.2
610.0, 9927.0, 614.0, 4485.0, 4828.0, 85.0, 4733.0, 5109.0, 1.0E-4, 0.01, 0.2
620.0, 9938.0, 642.0, 4491.0, 4805.0, 92.0, 4749.0, 5097.0, 1.0E-4, 0.01, 0.2
630.0, 9934.0, 651.0, 4488.0, 4795.0, 90.0, 4752.0, 5092.0, 1.0E-4, 0.01, 0.2
640.0, 9943.0, 658.0, 4491.0, 4794.0, 92.0, 4761.0, 5090.0, 1.0E-4, 0.01, 0.2
650.0, 9937.0, 666.0, 4476.0, 4795.0, 101.0, 4747.0, 5089.0, 1.0E-4, 0.01, 0.2
660.0, 9924.0, 663.0, 4477.0, 4784.0, 109.0, 4744.0, 5071.0, 1.0E-4, 0.01, 0.2
670.0, 9937.0, 668.0, 4474.0, 4795.0, 112.0, 4745.0, 5080.0, 1.0E-4, 0.01, 0.2
680.0, 9945.0, 683.0, 4481.0, 4781.0, 114.0, 4757.0, 5074.0, 1.0E-4, 0.01, 0.2
690.0, 9943.0, 689.0, 4474.0, 4780.0, 110.0, 4750.0, 5083.0, 1.0E-4, 0.01, 0.2
700.0, 9942.0, 676.0, 4476.0, 4790.0, 107.0, 4751.0, 5084.0, 1.0E-4, 0.01, 0.2
710.0, 9935.0, 679.0, 4489.0, 4767.0, 102.0, 4755.0, 5078.0, 1.0E-4, 0.01, 0.2
720.0, 9953.0, 686.0, 4467.0, 4800.0, 103.0, 4736.0, 5114.0, 1.0E-4, 0.01, 0.2
730.0, 9933.0, 704.0, 4463.0, 4766.0, 101.0, 4739.0, 5093.0, 1.0E-4, 0.01, 0.2
740.0, 9937.0, 718.0, 4474.0, 4745.0, 99.0, 4754.0, 5084.0, 1.0E-4, 0.01, 0.2
750.0, 9947.0, 732.0, 4490.0, 4725.0, 103.0, 4771.0, 5073.0, 1.0E-4, 0.01, 0.2
760.0, 9941.0, 749.0, 4494.0, 4698.0, 99.0, 4793.0, 5049.0, 1.0E-4, 0.01, 0.2
770.0, 9943.0, 765.0, 4503.0, 4675.0, 103.0, 4815.0, 5025.0, 1.0E-4, 0.01, 0.2
780.0, 9955.0, 767.0, 4474.0, 4714.0, 104.0, 4791.0, 5060.0, 1.0E-4, 0.01, 0.2
790.0, 9953.0, 792.0, 4473.0, 4688.0, 105.0, 4797.0, 5051.0, 1.0E-4, 0.01, 0.2
800.0, 9931.0, 784.0, 4463.0, 4684.0, 106.0, 4779.0, 5046.0, 1.0E-4, 0.01, 0.2
810.0, 9936.0, 788.0, 4453.0, 4695.0, 106.0, 4782.0, 5048.0, 1.0E-4, 0.01, 0.2
820.0, 9937.0, 806.0, 4443.0, 4688.0, 102.0, 4787.0, 5048.0, 1.0E-4, 0.01, 0.2
