TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 232.0, 0.0, 116.0, 116.0, 0.0, 116.0, 116.0, 1.0E-4, 0.01, 0.2
10.0, 1325.0, 0.0, 689.0, 636.0, 0.0, 689.0, 636.0, 1.0E-4, 0.01, 0.2
20.0, 4832.0, 10.0, 2364.0, 2458.0, 0.0, 2366.0, 2466.0, 1.0E-4, 0.01, 0.2
30.0, 8275.0, 43.0, 4000.0, 4232.0, 0.0, 4007.0, 4268.0, 1.0E-4, 0.01, 0.2
40.0, 9656.0, 61.0, 4617.0, 4978.0, 2.0, 4626.0, 5028.0, 1.0E-4, 0.01, 0.2
50.0, 9916.0, 82.0, 4721.0, 5113.0, 7.0, 4734.0, 5175.0, 1.0E-4, 0.01, 0.2
60.0, 9936.0, 96.0, 4724.0, 5116.0, 9.0, 4739.0, 5188.0, 1.0E-4, 0.01, 0.2
70.0, 9941.0, 108.0, 4741.0, 5092.0, 9.0, 4763.0, 5169.0, 1.0E-4, 0.01, 0.2
80.0, 9949.0, 117.0, 4744.0, 5088.0, 12.0, 4766.0, 5171.0, 1.0E-4, 0.01, 0.2
90.0, 9926.0, 118.0, 4708.0, 5100.0, 12.0, 4734.0, 5180.0, 1.0E-4, 0.01, 0.2
100.0, 9933.0, 141.0, 4702.0, 5090.0, 13.0, 4739.0, 5181.0, 1.0E-4, 0.01, 0.2
110.0, 9933.0, 157.0, 4681.0, 5095.0, 18.0, 4722.0, 5193.0, 1.0E-4, 0.01, 0.2
120.0, 9934.0, 165.0, 4666.0, 5103.0, 16.0, 4713.0, 5205.0, 1.0E-4, 0.01, 0.2
130.0, 9949.0, 173.0, 4662.0, 5114.0, 16.0, 4714.0, 5219.0, 1.0E-4, 0.01, 0.2
140.0, 9951.0, 184.0, 4660.0, 5107.0, 15.0, 4719.0, 5217.0, 1.0E-4, 0.01, 0.2
150.0, 9944.0, 199.0, 4641.0, 5104.0, 16.0, 4706.0, 5222.0, 1.0E-4, 0.01, 0.2
160.0, 9930.0, 211.0, 4621.0, 5098.0, 20.0, 4690.0, 5220.0, 1.0E-4, 0.01, 0.2
170.0, 9932.0, 223.0, 4639.0, 5070.0, 23.0, 4712.0, 5197.0, 1.0E-4, 0.01, 0.2
180.0, 9939.0, 239.0, 4637.0, 5063.0, 25.0, 4716.0, 5198.0, 1.0E-4, 0.01, 0.2
190.0, 9940.0, 258.0, 4603.0, 5079.0, 29.0, 4690.0, 5221.0, 1.0E-4, 0.01, 0.2
200.0, 9945.0, 263.0, 4571.0, 5111.0, 33.0, 4664.0, 5248.0, 1.0E-4, 0.01, 0.2
210.0, 9943.0, 273.0, 4579.0, 5091.0, 34.0, 4672.0, 5237.0, 1.0E-4, 0.01, 0.2
220.0, 9939.0, 287.0, 4580.0, 5072.0, 36.0, 4682.0, 5221.0, 1.0E-4, 0.01, 0.2
230.0, 9947.0, 296.0, 4565.0, 5086.0, 41.0, 4671.0, 5235.0, 1.0E-4, 0.01, 0.2
240.0, 9936.0, 299.0, 4547.0, 5090.0, 37.0, 4661.0, 5238.0, 1.0E-4, 0.01, 0.2
250.0, 9926.0, 308.0, 4543.0, 5075.0, 39.0, 4658.0, 5229.0, 1.0E-4, 0.01, 0.2
260.0, 9949.0, 315.0, 4533.0, 5101.0, 44.0, 4648.0, 5257.0, 1.0E-4, 0.01, 0.2
270.0, 9944.0, 327.0, 4517.0, 5100.0, 46.0, 4633.0, 5265.0, 1.0E-4, 0.01, 0.2
280.0, 9943.0, 324.0, 4500.0, 5119.0, 46.0, 4615.0, 5282.0, 1.0E-4, 0.01, 0.2
290.0, 9945.0, 328.0, 4503.0, 5114.0, 47.0, 4620.0, 5278.0, 1.0E-4, 0.01, 0.2
300.0, 9939.0, 339.0, 4499.0, 5101.0, 47.0, 4625.0, 5267.0, 1.0E-4, 0.01, 0.2
310.0, 9925.0, 334.0, 4513.0, 5078.0, 47.0, 4637.0, 5241.0, 1.0E-4, 0.01, 0.2
320.0, 9933.0, 363.0, 4517.0, 5053.0, 56.0, 4651.0, 5226.0, 1.0E-4, 0.01, 0.2
330.0, 9930.0, 376.0, 4517.0, 5037.0, 58.0, 4659.0, 5213.0, 1.0E-4, 0.01, 0.2
340.0, 9908.0, 390.0, 4472.0, 5046.0, 60.0, 4627.0, 5221.0, 1.0E-4, 0.01, 0.2
350.0, 9942.0, 413.0, 4486.0, 5043.0, 71.0, 4644.0, 5227.0, 1.0E-4, 0.01, 0.2
360.0, 9940.0, 430.0, 4494.0, 5016.0, 80.0, 4653.0, 5207.0, 1.0E-4, 0.01, 0.2
370.0, 9932.0, 434.0, 4501.0, 4997.0, 83.0, 4666.0, 5183.0, 1.0E-4, 0.01, 0.2
380.0, 9922.0, 436.0, 4472.0, 5014.0, 79.0, 4641.0, 5202.0, 1.0E-4, 0.01, 0.2
390.0, 9953.0, 457.0, 4492.0, 5004.0, 80.0, 4671.0, 5202.0, 1.0E-4, 0.01, 0.2
400.0, 9941.0, 465.0, 4485.0, 4991.0, 83.0, 4667.0, 5191.0, 1.0E-4, 0.01, 0.2
410.0, 9928.0, 468.0, 4481.0, 4979.0, 84.0, 4670.0, 5174.0, 1.0E-4, 0.01, 0.2
420.0, 9929.0, 468.0, 4471.0, 4990.0, 84.0, 4660.0, 5185.0, 1.0E-4, 0.01, 0.2
430.0, 9940.0, 482.0, 4484.0, 4974.0, 85.0, 4675.0, 5180.0, 1.0E-4, 0.01, 0.2
440.0, 9939.0, 488.0, 4477.0, 4974.0, 90.0, 4668.0, 5181.0, 1.0E-4, 0.01, 0.2
450.0, 9944.0, 510.0, 4470.0, 4964.0, 92.0, 4666.0, 5186.0, 1.0E-4, 0.01, 0.2
460.0, 9941.0, 518.0, 4466.0, 4957.0, 92.0, 4666.0, 5183.0, 1.0E-4, 0.01, 0.2
470.0, 9930.0, 521.0, 4437.0, 4972.0, 91.0, 4632.0, 5207.0, 1.0E-4, 0.01, 0.2
480.0, 9937.0, 531.0, 4448.0, 4958.0, 96.0, 4639.0, 5202.0, 1.0E-4, 0.01, 0.2
490.0, 9925.0, 540.0, 4445.0, 4940.0, 104.0, 4630.0, 5191.0, 1.0E-4, 0.01, 0.2
500.0, 9951.0, 540.0, 4438.0, 4973.0, 102.0, 4625.0, 5224.0, 1.0E-4, 0.01, 0.2
510.0, 9925.0, 543.0, 4411.0, 4971.0, 100.0, 4605.0, 5220.0, 1.0E-4, 0.01, 0.2
520.0, 9931.0, 542.0, 4403.0, 4986.0, 95.0, 4603.0, 5233.0, 1.0E-4, 0.01, 0.2
530.0, 9941.0, 537.0, 4401.0, 5003.0, 98.0, 4596.0, 5247.0, 1.0E-4, 0.01, 0.2
540.0, 9927.0, 545.0, 4395.0, 4987.0, 99.0, 4592.0, 5236.0, 1.0E-4, 0.01, 0.2
550.0, 9934.0, 554.0, 4400.0, 4980.0, 103.0, 4597.0, 5234.0, 1.0E-4, 0.01, 0.2
560.0, 9936.0, 576.0, 4397.0, 4963.0, 102.0, 4608.0, 5226.0, 1.0E-4, 0.01, 0.2
570.0, 9937.0, 589.0, 4376.0, 4972.0, 108.0, 4599.0, 5230.0, 1.0E-4, 0.01, 0.2
580.0, 9950.0, 584.0, 4380.0, 4986.0, 106.0, 4604.0, 5240.0, 1.0E-4, 0.01, 0.2
590.0, 9933.0, 593.0, 4354.0, 4986.0, 104.0, 4582.0, 5247.0, 1.0E-4, 0.01, 0.2
600.0, 9936.0, 606.0, 4320.0, 5010.0, 104.0, 4551.0, 5281.0, 1.0E-4, 0.01, 0.2
610.0, 9942.0, 615.0, 4323.0, 5004.0, 96.0, 4566.0, 5280.0, 1.0E-4, 0.01, 0.2
620.0, 9931.0, 635.0, 4320.0, 4976.0, 98.0, 4566.0, 5267.0, 1.0E-4, 0.01, 0.2
630.0, 9929.0, 673.0, 4295.0, 4961.0, 105.0, 4553.0, 5271.0, 1.0E-4, 0.01, 0.2
640.0, 9940.0, 699.0, 4270.0, 4971.0, 108.0, 4540.0, 5292.0, 1.0E-4, 0.01, 0.2
650.0, 9934.0, 700.0, 4272.0, 4962.0, 108.0, 4540.0, 5286.0, 1.0E-4, 0.01, 0.2
660.0, 9933.0, 704.0, 4281.0, 4948.0, 119.0, 4543.0, 5271.0, 1.0E-4, 0.01, 0.2
670.0, 9948.0, 730.0, 4293.0, 4925.0, 125.0, 4557.0, 5266.0, 1.0E-4, 0.01, 0.2
680.0, 9948.0, 740.0, 4287.0, 4921.0, 125.0, 4549.0, 5274.0, 1.0E-4, 0.01, 0.2
690.0, 9932.0, 746.0, 4269.0, 4917.0, 126.0, 4533.0, 5273.0, 1.0E-4, 0.01, 0.2
