TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 241.0, 0.0, 119.0, 122.0, 0.0, 119.0, 122.0, 1.0E-4, 0.01, 0.2
10.0, 1337.0, 2.0, 703.0, 632.0, 0.0, 703.0, 634.0, 1.0E-4, 0.01, 0.2
20.0, 5083.0, 10.0, 2624.0, 2449.0, 0.0, 2627.0, 2456.0, 1.0E-4, 0.01, 0.2
30.0, 8478.0, 22.0, 4351.0, 4105.0, 0.0, 4358.0, 4120.0, 1.0E-4, 0.01, 0.2
40.0, 9723.0, 27.0, 5051.0, 4645.0, 1.0, 5059.0, 4663.0, 1.0E-4, 0.01, 0.2
50.0, 9918.0, 35.0, 5159.0, 4724.0, 2.0, 5169.0, 4747.0, 1.0E-4, 0.01, 0.2
60.0, 9939.0, 48.0, 5169.0, 4722.0, 5.0, 5185.0, 4749.0, 1.0E-4, 0.01, 0.2
70.0, 9946.0, 55.0, 5165.0, 4726.0, 7.0, 5183.0, 4756.0, 1.0E-4, 0.01, 0.2
80.0, 9935.0, 65.0, 5150.0, 4720.0, 7.0, 5174.0, 4754.0, 1.0E-4, 0.01, 0.2
90.0, 9944.0, 84.0, 5160.0, 4700.0, 7.0, 5190.0, 4747.0, 1.0E-4, 0.01, 0.2
100.0, 9940.0, 108.0, 5147.0, 4685.0, 12.0, 5189.0, 4739.0, 1.0E-4, 0.01, 0.2
110.0, 9941.0, 113.0, 5142.0, 4686.0, 12.0, 5185.0, 4744.0, 1.0E-4, 0.01, 0.2
120.0, 9928.0, 118.0, 5120.0, 4690.0, 12.0, 5163.0, 4753.0, 1.0E-4, 0.01, 0.2
130.0, 9944.0, 127.0, 5128.0, 4689.0, 13.0, 5176.0, 4755.0, 1.0E-4, 0.01, 0.2
140.0, 9931.0, 137.0, 5122.0, 4672.0, 15.0, 5173.0, 4743.0, 1.0E-4, 0.01, 0.2
150.0, 9944.0, 160.0, 5112.0, 4672.0, 17.0, 5175.0, 4752.0, 1.0E-4, 0.01, 0.2
160.0, 9930.0, 183.0, 5108.0, 4639.0, 20.0, 5182.0, 4728.0, 1.0E-4, 0.01, 0.2
170.0, 9939.0, 188.0, 5106.0, 4645.0, 18.0, 5181.0, 4740.0, 1.0E-4, 0.01, 0.2
180.0, 9943.0, 191.0, 5093.0, 4659.0, 18.0, 5165.0, 4760.0, 1.0E-4, 0.01, 0.2
190.0, 9923.0, 207.0, 5078.0, 4638.0, 18.0, 5157.0, 4748.0, 1.0E-4, 0.01, 0.2
200.0, 9952.0, 227.0, 5077.0, 4648.0, 16.0, 5163.0, 4773.0, 1.0E-4, 0.01, 0.2
210.0, 9941.0, 246.0, 5075.0, 4620.0, 17.0, 5168.0, 4756.0, 1.0E-4, 0.01, 0.2
220.0, 9956.0, 249.0, 5077.0, 4630.0, 18.0, 5177.0, 4761.0, 1.0E-4, 0.01, 0.2
230.0, 9945.0, 254.0, 5094.0, 4597.0, 18.0, 5196.0, 4731.0, 1.0E-4, 0.01, 0.2
240.0, 9940.0, 266.0, 5078.0, 4596.0, 24.0, 5183.0, 4733.0, 1.0E-4, 0.01, 0.2
250.0, 9949.0, 276.0, 5102.0, 4571.0, 25.0, 5207.0, 4717.0, 1.0E-4, 0.01, 0.2
260.0, 9939.0, 281.0, 5074.0, 4584.0, 25.0, 5178.0, 4736.0, 1.0E-4, 0.01, 0.2
270.0, 9942.0, 292.0, 5049.0, 4601.0, 23.0, 5160.0, 4759.0, 1.0E-4, 0.01, 0.2
280.0, 9935.0, 308.0, 5044.0, 4583.0, 30.0, 5164.0, 4741.0, 1.0E-4, 0.01, 0.2
290.0, 9934.0, 312.0, 5059.0, 4563.0, 32.0, 5182.0, 4720.0, 1.0E-4, 0.01, 0.2
300.0, 9952.0, 315.0, 5054.0, 4583.0, 27.0, 5180.0, 4745.0, 1.0E-4, 0.01, 0.2
310.0, 9940.0, 307.0, 5031.0, 4602.0, 29.0, 5158.0, 4753.0, 1.0E-4, 0.01, 0.2
320.0, 9927.0, 334.0, 5032.0, 4561.0, 34.0, 5169.0, 4724.0, 1.0E-4, 0.01, 0.2
330.0, 9940.0, 347.0, 5049.0, 4544.0, 37.0, 5190.0, 4713.0, 1.0E-4, 0.01, 0.2
340.0, 9947.0, 354.0, 5055.0, 4538.0, 40.0, 5191.0, 4716.0, 1.0E-4, 0.01, 0.2
350.0, 9939.0, 363.0, 5043.0, 4533.0, 46.0, 5180.0, 4713.0, 1.0E-4, 0.01, 0.2
360.0, 9942.0, 360.0, 5068.0, 4514.0, 50.0, 5201.0, 4691.0, 1.0E-4, 0.01, 0.2
370.0, 9959.0, 359.0, 5073.0, 4527.0, 53.0, 5204.0, 4702.0, 1.0E-4, 0.01, 0.2
380.0, 9936.0, 377.0, 5073.0, 4486.0, 55.0, 5207.0, 4674.0, 1.0E-4, 0.01, 0.2
390.0, 9934.0, 383.0, 5083.0, 4468.0, 62.0, 5218.0, 4654.0, 1.0E-4, 0.01, 0.2
400.0, 9945.0, 402.0, 5074.0, 4469.0, 67.0, 5216.0, 4662.0, 1.0E-4, 0.01, 0.2
410.0, 9936.0, 411.0, 5070.0, 4455.0, 75.0, 5208.0, 4653.0, 1.0E-4, 0.01, 0.2
420.0, 9936.0, 434.0, 5070.0, 4432.0, 79.0, 5224.0, 4633.0, 1.0E-4, 0.01, 0.2
430.0, 9932.0, 448.0, 5058.0, 4426.0, 80.0, 5216.0, 4636.0, 1.0E-4, 0.01, 0.2
440.0, 9944.0, 466.0, 5055.0, 4423.0, 80.0, 5224.0, 4640.0, 1.0E-4, 0.01, 0.2
450.0, 9941.0, 473.0, 5053.0, 4415.0, 81.0, 5227.0, 4633.0, 1.0E-4, 0.01, 0.2
460.0, 9939.0, 479.0, 5054.0, 4406.0, 86.0, 5229.0, 4624.0, 1.0E-4, 0.01, 0.2
470.0, 9936.0, 486.0, 5059.0, 4391.0, 88.0, 5240.0, 4608.0, 1.0E-4, 0.01, 0.2
480.0, 9933.0, 475.0, 5061.0, 4397.0, 82.0, 5246.0, 4605.0, 1.0E-4, 0.01, 0.2
490.0, 9925.0, 493.0, 5051.0, 4381.0, 89.0, 5241.0, 4595.0, 1.0E-4, 0.01, 0.2
500.0, 9929.0, 507.0, 5053.0, 4369.0, 95.0, 5250.0, 4584.0, 1.0E-4, 0.01, 0.2
510.0, 9936.0, 515.0, 5083.0, 4338.0, 104.0, 5271.0, 4561.0, 1.0E-4, 0.01, 0.2
520.0, 9946.0, 525.0, 5068.0, 4353.0, 106.0, 5266.0, 4574.0, 1.0E-4, 0.01, 0.2
530.0, 9934.0, 533.0, 5071.0, 4330.0, 105.0, 5278.0, 4551.0, 1.0E-4, 0.01, 0.2
540.0, 9945.0, 529.0, 5075.0, 4341.0, 101.0, 5278.0, 4566.0, 1.0E-4, 0.01, 0.2
550.0, 9920.0, 531.0, 5083.0, 4306.0, 102.0, 5284.0, 4534.0, 1.0E-4, 0.01, 0.2
560.0, 9940.0, 556.0, 5105.0, 4279.0, 112.0, 5306.0, 4522.0, 1.0E-4, 0.01, 0.2
570.0, 9933.0, 563.0, 5102.0, 4268.0, 117.0, 5304.0, 4512.0, 1.0E-4, 0.01, 0.2
580.0, 9946.0, 553.0, 5109.0, 4284.0, 115.0, 5308.0, 4523.0, 1.0E-4, 0.01, 0.2
590.0, 9939.0, 531.0, 5099.0, 4309.0, 115.0, 5287.0, 4537.0, 1.0E-4, 0.01, 0.2
600.0, 9937.0, 545.0, 5083.0, 4309.0, 121.0, 5271.0, 4545.0, 1.0E-4, 0.01, 0.2
610.0, 9935.0, 561.0, 5099.0, 4275.0, 130.0, 5288.0, 4517.0, 1.0E-4, 0.01, 0.2
620.0, 9932.0, 583.0, 5084.0, 4265.0, 131.0, 5283.0, 4518.0, 1.0E-4, 0.01, 0.2
630.0, 9950.0, 611.0, 5074.0, 4265.0, 143.0, 5284.0, 4523.0, 1.0E-4, 0.01, 0.2
640.0, 9938.0, 603.0, 5066.0, 4269.0, 141.0, 5272.0, 4525.0, 1.0E-4, 0.01, 0.2
650.0, 9933.0, 612.0, 5075.0, 4246.0, 142.0, 5282.0, 4509.0, 1.0E-4, 0.01, 0.2
660.0, 9939.0, 614.0, 5060.0, 4265.0, 142.0, 5267.0, 4530.0, 1.0E-4, 0.01, 0.2
670.0, 9942.0, 629.0, 5068.0, 4245.0, 144.0, 5280.0, 4518.0, 1.0E-4, 0.01, 0.2
680.0, 9935.0, 641.0, 5054.0, 4240.0, 145.0, 5278.0, 4512.0, 1.0E-4, 0.01, 0.2
690.0, 9940.0, 639.0, 5090.0, 4211.0, 144.0, 5316.0, 4480.0, 1.0E-4, 0.01, 0.2
700.0, 9939.0, 652.0, 5091.0, 4196.0, 148.0, 5330.0, 4461.0, 1.0E-4, 0.01, 0.2
710.0, 9947.0, 703.0, 5078.0, 4166.0, 152.0, 5332.0, 4463.0, 1.0E-4, 0.01, 0.2
720.0, 9936.0, 717.0, 5056.0, 4163.0, 159.0, 5310.0, 4467.0, 1.0E-4, 0.01, 0.2
730.0, 9932.0, 733.0, 5061.0, 4138.0, 169.0, 5324.0, 4439.0, 1.0E-4, 0.01, 0.2
740.0, 9939.0, 759.0, 5087.0, 4093.0, 176.0, 5362.0, 4401.0, 1.0E-4, 0.01, 0.2
750.0, 9938.0, 781.0, 5069.0, 4088.0, 177.0, 5356.0, 4405.0, 1.0E-4, 0.01, 0.2
760.0, 9931.0, 791.0, 5058.0, 4082.0, 179.0, 5350.0, 4402.0, 1.0E-4, 0.01, 0.2
770.0, 9953.0, 822.0, 5060.0, 4071.0, 181.0, 5362.0, 4410.0, 1.0E-4, 0.01, 0.2
780.0, 9943.0, 826.0, 5034.0, 4083.0, 187.0, 5332.0, 4424.0, 1.0E-4, 0.01, 0.2
790.0, 9942.0, 840.0, 5022.0, 4080.0, 189.0, 5329.0, 4424.0, 1.0E-4, 0.01, 0.2
800.0, 9925.0, 852.0, 5008.0, 4065.0, 195.0, 5319.0, 4411.0, 1.0E-4, 0.01, 0.2
810.0, 9936.0, 861.0, 5014.0, 4061.0, 198.0, 5331.0, 4407.0, 1.0E-4, 0.01, 0.2
820.0, 9939.0, 889.0, 4994.0, 4056.0, 203.0, 5330.0, 4406.0, 1.0E-4, 0.01, 0.2
830.0, 9932.0, 897.0, 4987.0, 4048.0, 205.0, 5318.0, 4409.0, 1.0E-4, 0.01, 0.2
840.0, 9950.0, 905.0, 4977.0, 4068.0, 208.0, 5306.0, 4436.0, 1.0E-4, 0.01, 0.2
850.0, 9945.0, 907.0, 4974.0, 4064.0, 204.0, 5311.0, 4430.0, 1.0E-4, 0.01, 0.2
860.0, 9919.0, 906.0, 4941.0, 4072.0, 204.0, 5279.0, 4436.0, 1.0E-4, 0.01, 0.2
870.0, 9939.0, 915.0, 4923.0, 4101.0, 213.0, 5267.0, 4459.0, 1.0E-4, 0.01, 0.2
880.0, 9942.0, 930.0, 4904.0, 4108.0, 223.0, 5249.0, 4470.0, 1.0E-4, 0.01, 0.2
890.0, 9941.0, 933.0, 4895.0, 4113.0, 224.0, 5235.0, 4482.0, 1.0E-4, 0.01, 0.2
900.0, 9931.0, 940.0, 4886.0, 4105.0, 229.0, 5228.0, 4474.0, 1.0E-4, 0.01, 0.2
910.0, 9946.0, 939.0, 4898.0, 4109.0, 230.0, 5243.0, 4473.0, 1.0E-4, 0.01, 0.2
920.0, 9951.0, 952.0, 4913.0, 4086.0, 240.0, 5254.0, 4457.0, 1.0E-4, 0.01, 0.2
930.0, 9941.0, 963.0, 4885.0, 4093.0, 232.0, 5230.0, 4479.0, 1.0E-4, 0.01, 0.2
940.0, 9944.0, 965.0, 4874.0, 4105.0, 237.0, 5222.0, 4485.0, 1.0E-4, 0.01, 0.2
950.0, 9931.0, 970.0, 4865.0, 4096.0, 233.0, 5227.0, 4471.0, 1.0E-4, 0.01, 0.2
960.0, 9934.0, 981.0, 4856.0, 4097.0, 228.0, 5233.0, 4473.0, 1.0E-4, 0.01, 0.2
970.0, 9940.0, 1004.0, 4830.0, 4106.0, 230.0, 5220.0, 4490.0, 1.0E-4, 0.01, 0.2
980.0, 9940.0, 1012.0, 4816.0, 4112.0, 227.0, 5208.0, 4505.0, 1.0E-4, 0.01, 0.2
990.0, 9949.0, 1020.0, 4826.0, 4103.0, 229.0, 5224.0, 4496.0, 1.0E-4, 0.01, 0.2
1000.0, 9944.0, 1023.0, 4825.0, 4096.0, 232.0, 5218.0, 4494.0, 1.0E-4, 0.01, 0.2
1010.0, 9939.0, 1016.0, 4813.0, 4110.0, 231.0, 5201.0, 4507.0, 1.0E-4, 0.01, 0.2
1020.0, 9933.0, 1029.0, 4795.0, 4109.0, 230.0, 5190.0, 4513.0, 1.0E-4, 0.01, 0.2
