TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 240.0, 0.0, 123.0, 117.0, 0.0, 123.0, 117.0, 1.0E-5, 0.01, 0.2
10.0, 1313.0, 4.0, 674.0, 635.0, 0.0, 674.0, 639.0, 1.0E-5, 0.01, 0.2
20.0, 4793.0, 11.0, 2369.0, 2413.0, 0.0, 2369.0, 2424.0, 1.0E-5, 0.01, 0.2
30.0, 8401.0, 26.0, 4060.0, 4315.0, 0.0, 4060.0, 4341.0, 1.0E-5, 0.01, 0.2
40.0, 9672.0, 28.0, 4662.0, 4982.0, 0.0, 4662.0, 5010.0, 1.0E-5, 0.01, 0.2
50.0, 9914.0, 30.0, 4782.0, 5102.0, 1.0, 4783.0, 5130.0, 1.0E-5, 0.01, 0.2
60.0, 9929.0, 30.0, 4798.0, 5101.0, 0.0, 4800.0, 5129.0, 1.0E-5, 0.01, 0.2
70.0, 9936.0, 26.0, 4793.0, 5117.0, 0.0, 4795.0, 5141.0, 1.0E-5, 0.01, 0.2
80.0, 9935.0, 27.0, 4807.0, 5101.0, 0.0, 4809.0, 5126.0, 1.0E-5, 0.01, 0.2
90.0, 9936.0, 30.0, 4812.0, 5094.0, 0.0, 4814.0, 5122.0, 1.0E-5, 0.01, 0.2
100.0, 9943.0, 33.0, 4830.0, 5080.0, 0.0, 4834.0, 5109.0, 1.0E-5, 0.01, 0.2
110.0, 9926.0, 29.0, 4816.0, 5081.0, 0.0, 4818.0, 5108.0, 1.0E-5, 0.01, 0.2
120.0, 9945.0, 28.0, 4838.0, 5079.0, 0.0, 4840.0, 5105.0, 1.0E-5, 0.01, 0.2
130.0, 9949.0, 28.0, 4841.0, 5080.0, 0.0, 4843.0, 5106.0, 1.0E-5, 0.01, 0.2
140.0, 9939.0, 34.0, 4825.0, 5080.0, 0.0, 4827.0, 5112.0, 1.0E-5, 0.01, 0.2
150.0, 9922.0, 35.0, 4822.0, 5065.0, 0.0, 4824.0, 5098.0, 1.0E-5, 0.01, 0.2
160.0, 9942.0, 38.0, 4839.0, 5065.0, 0.0, 4842.0, 5100.0, 1.0E-5, 0.01, 0.2
170.0, 9937.0, 38.0, 4832.0, 5067.0, 0.0, 4836.0, 5101.0, 1.0E-5, 0.01, 0.2
180.0, 9956.0, 39.0, 4841.0, 5076.0, 0.0, 4845.0, 5111.0, 1.0E-5, 0.01, 0.2
190.0, 9928.0, 39.0, 4818.0, 5071.0, 0.0, 4822.0, 5106.0, 1.0E-5, 0.01, 0.2
200.0, 9943.0, 42.0, 4825.0, 5076.0, 0.0, 4828.0, 5115.0, 1.0E-5, 0.01, 0.2
210.0, 9936.0, 43.0, 4824.0, 5069.0, 0.0, 4828.0, 5108.0, 1.0E-5, 0.01, 0.2
220.0, 9943.0, 45.0, 4833.0, 5065.0, 0.0, 4838.0, 5105.0, 1.0E-5, 0.01, 0.2
230.0, 9937.0, 45.0, 4853.0, 5039.0, 0.0, 4858.0, 5079.0, 1.0E-5, 0.01, 0.2
240.0, 9939.0, 46.0, 4846.0, 5047.0, 1.0, 4852.0, 5086.0, 1.0E-5, 0.01, 0.2
250.0, 9941.0, 48.0, 4848.0, 5045.0, 1.0, 4854.0, 5086.0, 1.0E-5, 0.01, 0.2
260.0, 9947.0, 50.0, 4853.0, 5044.0, 2.0, 4858.0, 5087.0, 1.0E-5, 0.01, 0.2
270.0, 9929.0, 50.0, 4837.0, 5042.0, 2.0, 4842.0, 5085.0, 1.0E-5, 0.01, 0.2
280.0, 9946.0, 50.0, 4836.0, 5060.0, 2.0, 4842.0, 5102.0, 1.0E-5, 0.01, 0.2
290.0, 9940.0, 52.0, 4839.0, 5049.0, 3.0, 4846.0, 5091.0, 1.0E-5, 0.01, 0.2
300.0, 9941.0, 50.0, 4827.0, 5064.0, 2.0, 4833.0, 5106.0, 1.0E-5, 0.01, 0.2
310.0, 9942.0, 51.0, 4821.0, 5070.0, 2.0, 4827.0, 5113.0, 1.0E-5, 0.01, 0.2
320.0, 9942.0, 55.0, 4796.0, 5091.0, 2.0, 4805.0, 5135.0, 1.0E-5, 0.01, 0.2
330.0, 9931.0, 57.0, 4817.0, 5057.0, 2.0, 4826.0, 5103.0, 1.0E-5, 0.01, 0.2
340.0, 9945.0, 58.0, 4820.0, 5067.0, 1.0, 4832.0, 5112.0, 1.0E-5, 0.01, 0.2
350.0, 9933.0, 59.0, 4819.0, 5055.0, 1.0, 4829.0, 5103.0, 1.0E-5, 0.01, 0.2
360.0, 9927.0, 66.0, 4797.0, 5064.0, 2.0, 4810.0, 5115.0, 1.0E-5, 0.01, 0.2
370.0, 9951.0, 67.0, 4803.0, 5081.0, 2.0, 4817.0, 5132.0, 1.0E-5, 0.01, 0.2
380.0, 9925.0, 66.0, 4787.0, 5072.0, 2.0, 4803.0, 5120.0, 1.0E-5, 0.01, 0.2
390.0, 9930.0, 65.0, 4806.0, 5059.0, 1.0, 4820.0, 5109.0, 1.0E-5, 0.01, 0.2
400.0, 9950.0, 64.0, 4811.0, 5075.0, 0.0, 4823.0, 5127.0, 1.0E-5, 0.01, 0.2
410.0, 9949.0, 65.0, 4803.0, 5081.0, 0.0, 4815.0, 5134.0, 1.0E-5, 0.01, 0.2
420.0, 9940.0, 65.0, 4797.0, 5078.0, 1.0, 4807.0, 5132.0, 1.0E-5, 0.01, 0.2
430.0, 9940.0, 65.0, 4819.0, 5056.0, 1.0, 4828.0, 5111.0, 1.0E-5, 0.01, 0.2
440.0, 9947.0, 68.0, 4812.0, 5067.0, 1.0, 4821.0, 5125.0, 1.0E-5, 0.01, 0.2
450.0, 9954.0, 67.0, 4811.0, 5076.0, 1.0, 4818.0, 5135.0, 1.0E-5, 0.01, 0.2
460.0, 9927.0, 66.0, 4793.0, 5068.0, 1.0, 4800.0, 5126.0, 1.0E-5, 0.01, 0.2
470.0, 9943.0, 66.0, 4821.0, 5056.0, 1.0, 4828.0, 5114.0, 1.0E-5, 0.01, 0.2
480.0, 9931.0, 62.0, 4796.0, 5073.0, 1.0, 4803.0, 5127.0, 1.0E-5, 0.01, 0.2
490.0, 9933.0, 66.0, 4794.0, 5073.0, 1.0, 4802.0, 5130.0, 1.0E-5, 0.01, 0.2
500.0, 9941.0, 66.0, 4812.0, 5063.0, 1.0, 4820.0, 5120.0, 1.0E-5, 0.01, 0.2
510.0, 9944.0, 65.0, 4846.0, 5033.0, 1.0, 4854.0, 5089.0, 1.0E-5, 0.01, 0.2
520.0, 9945.0, 65.0, 4824.0, 5056.0, 2.0, 4832.0, 5111.0, 1.0E-5, 0.01, 0.2
530.0, 9944.0, 68.0, 4831.0, 5045.0, 1.0, 4840.0, 5103.0, 1.0E-5, 0.01, 0.2
540.0, 9938.0, 75.0, 4808.0, 5055.0, 0.0, 4820.0, 5118.0, 1.0E-5, 0.01, 0.2
550.0, 9933.0, 71.0, 4802.0, 5060.0, 0.0, 4815.0, 5118.0, 1.0E-5, 0.01, 0.2
