TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 237.0, 0.0, 115.0, 122.0, 0.0, 115.0, 122.0, 0.001, 0.01, 0.2
10.0, 1313.0, 12.0, 644.0, 657.0, 2.0, 651.0, 660.0, 0.001, 0.01, 0.2
20.0, 4888.0, 82.0, 2353.0, 2453.0, 5.0, 2404.0, 2479.0, 0.001, 0.01, 0.2
30.0, 8465.0, 249.0, 3893.0, 4323.0, 17.0, 4043.0, 4405.0, 0.001, 0.01, 0.2
40.0, 9663.0, 393.0, 4321.0, 4949.0, 34.0, 4534.0, 5095.0, 0.001, 0.01, 0.2
50.0, 9855.0, 531.0, 4350.0, 4974.0, 56.0, 4609.0, 5190.0, 0.001, 0.01, 0.2
60.0, 9920.0, 634.0, 4341.0, 4945.0, 63.0, 4643.0, 5214.0, 0.001, 0.01, 0.2
70.0, 9934.0, 732.0, 4313.0, 4889.0, 68.0, 4656.0, 5210.0, 0.001, 0.01, 0.2
80.0, 9947.0, 846.0, 4295.0, 4806.0, 85.0, 4675.0, 5187.0, 0.001, 0.01, 0.2
90.0, 9940.0, 934.0, 4239.0, 4767.0, 98.0, 4651.0, 5191.0, 0.001, 0.01, 0.2
100.0, 9912.0, 1051.0, 4187.0, 4674.0, 117.0, 4638.0, 5157.0, 0.001, 0.01, 0.2
110.0, 9938.0, 1152.0, 4158.0, 4628.0, 138.0, 4644.0, 5156.0, 0.001, 0.01, 0.2
120.0, 9924.0, 1263.0, 4088.0, 4573.0, 154.0, 4624.0, 5146.0, 0.001, 0.01, 0.2
130.0, 9935.0, 1380.0, 4041.0, 4514.0, 174.0, 4624.0, 5137.0, 0.001, 0.01, 0.2
140.0, 9941.0, 1497.0, 3995.0, 4449.0, 186.0, 4645.0, 5110.0, 0.001, 0.01, 0.2
150.0, 9923.0, 1558.0, 3959.0, 4406.0, 212.0, 4633.0, 5078.0, 0.001, 0.01, 0.2
160.0, 9937.0, 1708.0, 3867.0, 4362.0, 226.0, 4606.0, 5105.0, 0.001, 0.01, 0.2
170.0, 9921.0, 1805.0, 3820.0, 4296.0, 257.0, 4589.0, 5075.0, 0.001, 0.01, 0.2
180.0, 9927.0, 1917.0, 3775.0, 4235.0, 271.0, 4582.0, 5074.0, 0.001, 0.01, 0.2
190.0, 9923.0, 2000.0, 3710.0, 4213.0, 283.0, 4554.0, 5086.0, 0.001, 0.01, 0.2
200.0, 9934.0, 2092.0, 3672.0, 4170.0, 315.0, 4554.0, 5065.0, 0.001, 0.01, 0.2
210.0, 9904.0, 2147.0, 3631.0, 4126.0, 325.0, 4547.0, 5032.0, 0.001, 0.01, 0.2
220.0, 9937.0, 2232.0, 3612.0, 4093.0, 344.0, 4561.0, 5032.0, 0.001, 0.01, 0.2
230.0, 9943.0, 2360.0, 3559.0, 4024.0, 359.0, 4554.0, 5030.0, 0.001, 0.01, 0.2
240.0, 9923.0, 2458.0, 3482.0, 3983.0, 376.0, 4530.0, 5017.0, 0.001, 0.01, 0.2
250.0, 9937.0, 2531.0, 3438.0, 3968.0, 390.0, 4511.0, 5036.0, 0.001, 0.01, 0.2
