TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 231.0, 0.0, 112.0, 119.0, 0.0, 112.0, 119.0, 0.001, 0.01, 0.2
10.0, 1386.0, 17.0, 696.0, 673.0, 3.0, 701.0, 682.0, 0.001, 0.01, 0.2
20.0, 4898.0, 123.0, 2409.0, 2366.0, 21.0, 2451.0, 2426.0, 0.001, 0.01, 0.2
30.0, 8328.0, 301.0, 4091.0, 3936.0, 47.0, 4205.0, 4076.0, 0.001, 0.01, 0.2
40.0, 9591.0, 445.0, 4716.0, 4430.0, 72.0, 4888.0, 4631.0, 0.001, 0.01, 0.2
50.0, 9885.0, 534.0, 4834.0, 4517.0, 95.0, 5045.0, 4745.0, 0.001, 0.01, 0.2
60.0, 9931.0, 643.0, 4801.0, 4487.0, 102.0, 5068.0, 4761.0, 0.001, 0.01, 0.2
70.0, 9933.0, 740.0, 4746.0, 4447.0, 104.0, 5055.0, 4774.0, 0.001, 0.01, 0.2
80.0, 9939.0, 846.0, 4718.0, 4375.0, 126.0, 5055.0, 4758.0, 0.001, 0.01, 0.2
90.0, 9929.0, 966.0, 4624.0, 4339.0, 138.0, 5030.0, 4761.0, 0.001, 0.01, 0.2
100.0, 9931.0, 1065.0, 4566.0, 4300.0, 162.0, 5014.0, 4755.0, 0.001, 0.01, 0.2
110.0, 9942.0, 1171.0, 4493.0, 4278.0, 180.0, 4992.0, 4770.0, 0.001, 0.01, 0.2
120.0, 9925.0, 1294.0, 4414.0, 4217.0, 200.0, 4960.0, 4765.0, 0.001, 0.01, 0.2
130.0, 9918.0, 1411.0, 4343.0, 4164.0, 224.0, 4933.0, 4761.0, 0.001, 0.01, 0.2
140.0, 9923.0, 1536.0, 4303.0, 4084.0, 245.0, 4941.0, 4737.0, 0.001, 0.01, 0.2
150.0, 9938.0, 1606.0, 4267.0, 4065.0, 256.0, 4936.0, 4746.0, 0.001, 0.01, 0.2
160.0, 9931.0, 1686.0, 4223.0, 4022.0, 265.0, 4925.0, 4741.0, 0.001, 0.01, 0.2
170.0, 9934.0, 1794.0, 4166.0, 3974.0, 266.0, 4934.0, 4734.0, 0.001, 0.01, 0.2
180.0, 9936.0, 1895.0, 4124.0, 3917.0, 285.0, 4924.0, 4727.0, 0.001, 0.01, 0.2
190.0, 9932.0, 2029.0, 4064.0, 3839.0, 312.0, 4918.0, 4702.0, 0.001, 0.01, 0.2
200.0, 9947.0, 2099.0, 4045.0, 3803.0, 339.0, 4917.0, 4691.0, 0.001, 0.01, 0.2
210.0, 9932.0, 2204.0, 3988.0, 3740.0, 356.0, 4905.0, 4671.0, 0.001, 0.01, 0.2
220.0, 9912.0, 2283.0, 3942.0, 3687.0, 353.0, 4900.0, 4659.0, 0.001, 0.01, 0.2
