TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 239.0, 0.0, 118.0, 121.0, 0.0, 118.0, 121.0, 0.001, 0.01, 0.2
10.0, 1251.0, 14.0, 579.0, 658.0, 3.0, 583.0, 665.0, 0.001, 0.01, 0.2
20.0, 4656.0, 121.0, 2151.0, 2384.0, 12.0, 2200.0, 2444.0, 0.001, 0.01, 0.2
30.0, 8434.0, 312.0, 3880.0, 4242.0, 43.0, 4022.0, 4369.0, 0.001, 0.01, 0.2
40.0, 9792.0, 512.0, 4472.0, 4808.0, 68.0, 4706.0, 5018.0, 0.001, 0.01, 0.2
50.0, 9916.0, 616.0, 4475.0, 4825.0, 90.0, 4754.0, 5072.0, 0.001, 0.01, 0.2
60.0, 9940.0, 726.0, 4443.0, 4771.0, 106.0, 4759.0, 5075.0, 0.001, 0.01, 0.2
70.0, 9929.0, 831.0, 4375.0, 4723.0, 122.0, 4732.0, 5075.0, 0.001, 0.01, 0.2
80.0, 9936.0, 943.0, 4302.0, 4691.0, 139.0, 4711.0, 5086.0, 0.001, 0.01, 0.2
90.0, 9934.0, 1034.0, 4255.0, 4645.0, 154.0, 4701.0, 5079.0, 0.001, 0.01, 0.2
100.0, 9950.0, 1125.0, 4220.0, 4605.0, 166.0, 4697.0, 5087.0, 0.001, 0.01, 0.2
110.0, 9932.0, 1228.0, 4183.0, 4521.0, 177.0, 4701.0, 5054.0, 0.001, 0.01, 0.2
120.0, 9943.0, 1331.0, 4156.0, 4456.0, 191.0, 4712.0, 5040.0, 0.001, 0.01, 0.2
130.0, 9933.0, 1465.0, 4097.0, 4371.0, 208.0, 4706.0, 5019.0, 0.001, 0.01, 0.2
140.0, 9933.0, 1558.0, 4053.0, 4322.0, 223.0, 4700.0, 5010.0, 0.001, 0.01, 0.2
150.0, 9941.0, 1644.0, 4034.0, 4263.0, 231.0, 4710.0, 5000.0, 0.001, 0.01, 0.2
160.0, 9938.0, 1745.0, 3968.0, 4225.0, 242.0, 4700.0, 4996.0, 0.001, 0.01, 0.2
170.0, 9939.0, 1865.0, 3934.0, 4140.0, 254.0, 4697.0, 4988.0, 0.001, 0.01, 0.2
180.0, 9924.0, 1967.0, 3889.0, 4068.0, 270.0, 4695.0, 4959.0, 0.001, 0.01, 0.2
190.0, 9930.0, 2084.0, 3864.0, 3982.0, 296.0, 4701.0, 4933.0, 0.001, 0.01, 0.2
200.0, 9920.0, 2189.0, 3812.0, 3919.0, 308.0, 4690.0, 4922.0, 0.001, 0.01, 0.2
210.0, 9926.0, 2292.0, 3772.0, 3862.0, 322.0, 4695.0, 4909.0, 0.001, 0.01, 0.2
220.0, 9923.0, 2422.0, 3701.0, 3800.0, 328.0, 4685.0, 4910.0, 0.001, 0.01, 0.2
230.0, 9934.0, 2533.0, 3627.0, 3774.0, 340.0, 4654.0, 4940.0, 0.001, 0.01, 0.2
240.0, 9938.0, 2588.0, 3612.0, 3738.0, 354.0, 4670.0, 4914.0, 0.001, 0.01, 0.2
250.0, 9936.0, 2711.0, 3523.0, 3702.0, 379.0, 4635.0, 4922.0, 0.001, 0.01, 0.2
260.0, 9936.0, 2806.0, 3480.0, 3650.0, 380.0, 4649.0, 4907.0, 0.001, 0.01, 0.2
270.0, 9933.0, 2885.0, 3429.0, 3619.0, 397.0, 4634.0, 4902.0, 0.001, 0.01, 0.2
280.0, 9921.0, 2980.0, 3390.0, 3551.0, 420.0, 4615.0, 4886.0, 0.001, 0.01, 0.2
290.0, 9931.0, 3053.0, 3377.0, 3501.0, 438.0, 4632.0, 4861.0, 0.001, 0.01, 0.2
300.0, 9934.0, 3122.0, 3366.0, 3446.0, 476.0, 4633.0, 4825.0, 0.001, 0.01, 0.2
310.0, 9939.0, 3227.0, 3317.0, 3395.0, 501.0, 4607.0, 4831.0, 0.001, 0.01, 0.2
320.0, 9927.0, 3305.0, 3254.0, 3368.0, 509.0, 4593.0, 4825.0, 0.001, 0.01, 0.2
330.0, 9937.0, 3416.0, 3183.0, 3338.0, 544.0, 4575.0, 4818.0, 0.001, 0.01, 0.2
340.0, 9931.0, 3522.0, 3128.0, 3281.0, 567.0, 4568.0, 4796.0, 0.001, 0.01, 0.2
350.0, 9950.0, 3607.0, 3122.0, 3221.0, 599.0, 4608.0, 4743.0, 0.001, 0.01, 0.2
360.0, 9933.0, 3738.0, 3060.0, 3135.0, 619.0, 4595.0, 4719.0, 0.001, 0.01, 0.2
370.0, 9938.0, 3809.0, 3022.0, 3107.0, 639.0, 4577.0, 4722.0, 0.001, 0.01, 0.2
380.0, 9937.0, 3877.0, 2978.0, 3082.0, 650.0, 4555.0, 4732.0, 0.001, 0.01, 0.2
390.0, 9937.0, 3987.0, 2912.0, 3038.0, 671.0, 4518.0, 4748.0, 0.001, 0.01, 0.2
400.0, 9935.0, 4039.0, 2878.0, 3018.0, 673.0, 4508.0, 4754.0, 0.001, 0.01, 0.2
410.0, 9933.0, 4127.0, 2861.0, 2945.0, 710.0, 4525.0, 4698.0, 0.001, 0.01, 0.2
420.0, 9937.0, 4186.0, 2804.0, 2947.0, 739.0, 4494.0, 4704.0, 0.001, 0.01, 0.2
430.0, 9938.0, 4271.0, 2772.0, 2895.0, 761.0, 4501.0, 4676.0, 0.001, 0.01, 0.2
440.0, 9929.0, 4353.0, 2748.0, 2828.0, 792.0, 4480.0, 4657.0, 0.001, 0.01, 0.2
450.0, 9946.0, 4478.0, 2713.0, 2755.0, 816.0, 4486.0, 4644.0, 0.001, 0.01, 0.2
460.0, 9927.0, 4559.0, 2697.0, 2671.0, 821.0, 4508.0, 4598.0, 0.001, 0.01, 0.2
470.0, 9938.0, 4624.0, 2659.0, 2655.0, 841.0, 4482.0, 4615.0, 0.001, 0.01, 0.2
480.0, 9939.0, 4707.0, 2604.0, 2628.0, 864.0, 4476.0, 4599.0, 0.001, 0.01, 0.2
490.0, 9935.0, 4818.0, 2545.0, 2572.0, 871.0, 4470.0, 4594.0, 0.001, 0.01, 0.2
500.0, 9937.0, 4888.0, 2512.0, 2537.0, 888.0, 4459.0, 4590.0, 0.001, 0.01, 0.2
510.0, 9944.0, 4959.0, 2490.0, 2495.0, 901.0, 4464.0, 4579.0, 0.001, 0.01, 0.2
520.0, 9939.0, 5017.0, 2472.0, 2450.0, 894.0, 4457.0, 4588.0, 0.001, 0.01, 0.2
530.0, 9945.0, 5090.0, 2444.0, 2411.0, 912.0, 4456.0, 4577.0, 0.001, 0.01, 0.2
540.0, 9918.0, 5189.0, 2389.0, 2340.0, 932.0, 4444.0, 4542.0, 0.001, 0.01, 0.2
550.0, 9932.0, 5313.0, 2330.0, 2289.0, 968.0, 4440.0, 4524.0, 0.001, 0.01, 0.2
560.0, 9929.0, 5407.0, 2268.0, 2254.0, 987.0, 4438.0, 4504.0, 0.001, 0.01, 0.2
570.0, 9932.0, 5519.0, 2201.0, 2212.0, 1010.0, 4423.0, 4499.0, 0.001, 0.01, 0.2
580.0, 9920.0, 5592.0, 2177.0, 2151.0, 1026.0, 4410.0, 4484.0, 0.001, 0.01, 0.2
590.0, 9925.0, 5707.0, 2127.0, 2091.0, 1079.0, 4406.0, 4440.0, 0.001, 0.01, 0.2
600.0, 9926.0, 5782.0, 2077.0, 2067.0, 1098.0, 4398.0, 4430.0, 0.001, 0.01, 0.2
610.0, 9934.0, 5879.0, 2026.0, 2029.0, 1134.0, 4377.0, 4423.0, 0.001, 0.01, 0.2
620.0, 9942.0, 5991.0, 1970.0, 1981.0, 1153.0, 4365.0, 4424.0, 0.001, 0.01, 0.2
630.0, 9938.0, 6074.0, 1912.0, 1952.0, 1175.0, 4332.0, 4431.0, 0.001, 0.01, 0.2
640.0, 9924.0, 6165.0, 1842.0, 1917.0, 1199.0, 4296.0, 4429.0, 0.001, 0.01, 0.2
650.0, 9933.0, 6218.0, 1817.0, 1898.0, 1206.0, 4285.0, 4442.0, 0.001, 0.01, 0.2
660.0, 9942.0, 6281.0, 1802.0, 1859.0, 1207.0, 4305.0, 4430.0, 0.001, 0.01, 0.2
670.0, 9938.0, 6370.0, 1742.0, 1826.0, 1214.0, 4288.0, 4436.0, 0.001, 0.01, 0.2
680.0, 9933.0, 6445.0, 1692.0, 1796.0, 1233.0, 4299.0, 4401.0, 0.001, 0.01, 0.2
690.0, 9931.0, 6523.0, 1659.0, 1749.0, 1247.0, 4295.0, 4389.0, 0.001, 0.01, 0.2
700.0, 9926.0, 6628.0, 1614.0, 1684.0, 1265.0, 4287.0, 4374.0, 0.001, 0.01, 0.2
710.0, 9930.0, 6731.0, 1570.0, 1629.0, 1271.0, 4270.0, 4389.0, 0.001, 0.01, 0.2
720.0, 9924.0, 6799.0, 1550.0, 1575.0, 1279.0, 4285.0, 4360.0, 0.001, 0.01, 0.2
730.0, 9937.0, 6843.0, 1539.0, 1555.0, 1294.0, 4260.0, 4383.0, 0.001, 0.01, 0.2
740.0, 9940.0, 6891.0, 1518.0, 1531.0, 1303.0, 4286.0, 4351.0, 0.001, 0.01, 0.2
750.0, 9938.0, 6949.0, 1488.0, 1501.0, 1322.0, 4288.0, 4328.0, 0.001, 0.01, 0.2
760.0, 9947.0, 7037.0, 1440.0, 1470.0, 1329.0, 4288.0, 4330.0, 0.001, 0.01, 0.2
770.0, 9926.0, 7054.0, 1414.0, 1458.0, 1338.0, 4276.0, 4312.0, 0.001, 0.01, 0.2
780.0, 9930.0, 7128.0, 1378.0, 1424.0, 1357.0, 4260.0, 4313.0, 0.001, 0.01, 0.2
790.0, 9938.0, 7215.0, 1306.0, 1417.0, 1348.0, 4241.0, 4349.0, 0.001, 0.01, 0.2
800.0, 9929.0, 7273.0, 1265.0, 1391.0, 1341.0, 4256.0, 4332.0, 0.001, 0.01, 0.2
810.0, 9943.0, 7365.0, 1251.0, 1327.0, 1363.0, 4250.0, 4330.0, 0.001, 0.01, 0.2
820.0, 9933.0, 7432.0, 1199.0, 1302.0, 1381.0, 4224.0, 4328.0, 0.001, 0.01, 0.2
