TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 241.0, 0.0, 118.0, 123.0, 0.0, 118.0, 123.0, 0.001, 0.01, 0.2
10.0, 1357.0, 7.0, 647.0, 703.0, 0.0, 651.0, 706.0, 0.001, 0.01, 0.2
20.0, 4949.0, 62.0, 2438.0, 2449.0, 3.0, 2486.0, 2460.0, 0.001, 0.01, 0.2
30.0, 8640.0, 183.0, 4134.0, 4323.0, 9.0, 4270.0, 4361.0, 0.001, 0.01, 0.2
40.0, 9835.0, 291.0, 4553.0, 4991.0, 17.0, 4738.0, 5080.0, 0.001, 0.01, 0.2
50.0, 9942.0, 404.0, 4512.0, 5026.0, 31.0, 4746.0, 5165.0, 0.001, 0.01, 0.2
60.0, 9939.0, 497.0, 4451.0, 4991.0, 42.0, 4728.0, 5169.0, 0.001, 0.01, 0.2
70.0, 9928.0, 602.0, 4402.0, 4924.0, 56.0, 4730.0, 5142.0, 0.001, 0.01, 0.2
80.0, 9941.0, 703.0, 4338.0, 4900.0, 73.0, 4696.0, 5172.0, 0.001, 0.01, 0.2
90.0, 9938.0, 832.0, 4282.0, 4824.0, 85.0, 4691.0, 5162.0, 0.001, 0.01, 0.2
100.0, 9936.0, 926.0, 4231.0, 4779.0, 103.0, 4682.0, 5151.0, 0.001, 0.01, 0.2
110.0, 9942.0, 1036.0, 4190.0, 4716.0, 123.0, 4678.0, 5141.0, 0.001, 0.01, 0.2
120.0, 9931.0, 1129.0, 4131.0, 4671.0, 135.0, 4663.0, 5133.0, 0.001, 0.01, 0.2
130.0, 9928.0, 1213.0, 4090.0, 4625.0, 150.0, 4661.0, 5117.0, 0.001, 0.01, 0.2
140.0, 9928.0, 1354.0, 4026.0, 4548.0, 163.0, 4660.0, 5105.0, 0.001, 0.01, 0.2
150.0, 9924.0, 1441.0, 3964.0, 4519.0, 180.0, 4636.0, 5108.0, 0.001, 0.01, 0.2
160.0, 9930.0, 1563.0, 3913.0, 4454.0, 200.0, 4618.0, 5112.0, 0.001, 0.01, 0.2
170.0, 9930.0, 1676.0, 3865.0, 4389.0, 213.0, 4597.0, 5120.0, 0.001, 0.01, 0.2
180.0, 9948.0, 1808.0, 3797.0, 4343.0, 237.0, 4581.0, 5130.0, 0.001, 0.01, 0.2
190.0, 9918.0, 1908.0, 3736.0, 4274.0, 240.0, 4559.0, 5119.0, 0.001, 0.01, 0.2
200.0, 9921.0, 2022.0, 3687.0, 4212.0, 265.0, 4554.0, 5102.0, 0.001, 0.01, 0.2
210.0, 9923.0, 2145.0, 3637.0, 4141.0, 279.0, 4582.0, 5062.0, 0.001, 0.01, 0.2
220.0, 9922.0, 2265.0, 3573.0, 4084.0, 292.0, 4565.0, 5065.0, 0.001, 0.01, 0.2
230.0, 9932.0, 2367.0, 3538.0, 4027.0, 334.0, 4532.0, 5066.0, 0.001, 0.01, 0.2
240.0, 9924.0, 2445.0, 3490.0, 3989.0, 350.0, 4499.0, 5075.0, 0.001, 0.01, 0.2
250.0, 9925.0, 2533.0, 3455.0, 3937.0, 365.0, 4496.0, 5064.0, 0.001, 0.01, 0.2
260.0, 9936.0, 2627.0, 3403.0, 3906.0, 378.0, 4474.0, 5084.0, 0.001, 0.01, 0.2
270.0, 9930.0, 2746.0, 3335.0, 3849.0, 388.0, 4460.0, 5082.0, 0.001, 0.01, 0.2
280.0, 9924.0, 2876.0, 3279.0, 3769.0, 401.0, 4470.0, 5053.0, 0.001, 0.01, 0.2
290.0, 9937.0, 3042.0, 3218.0, 3677.0, 436.0, 4467.0, 5034.0, 0.001, 0.01, 0.2
300.0, 9917.0, 3105.0, 3156.0, 3656.0, 447.0, 4437.0, 5033.0, 0.001, 0.01, 0.2
310.0, 9918.0, 3217.0, 3090.0, 3611.0, 457.0, 4428.0, 5033.0, 0.001, 0.01, 0.2
320.0, 9944.0, 3326.0, 3046.0, 3572.0, 477.0, 4432.0, 5035.0, 0.001, 0.01, 0.2
330.0, 9947.0, 3438.0, 3012.0, 3497.0, 500.0, 4428.0, 5019.0, 0.001, 0.01, 0.2
340.0, 9937.0, 3527.0, 2965.0, 3445.0, 508.0, 4416.0, 5013.0, 0.001, 0.01, 0.2
350.0, 9937.0, 3628.0, 2923.0, 3386.0, 516.0, 4421.0, 5000.0, 0.001, 0.01, 0.2
360.0, 9925.0, 3728.0, 2866.0, 3331.0, 540.0, 4388.0, 4997.0, 0.001, 0.01, 0.2
370.0, 9926.0, 3816.0, 2825.0, 3285.0, 551.0, 4373.0, 5002.0, 0.001, 0.01, 0.2
380.0, 9939.0, 3881.0, 2819.0, 3239.0, 575.0, 4400.0, 4964.0, 0.001, 0.01, 0.2
390.0, 9927.0, 4021.0, 2753.0, 3153.0, 619.0, 4380.0, 4928.0, 0.001, 0.01, 0.2
400.0, 9921.0, 4176.0, 2678.0, 3067.0, 641.0, 4380.0, 4900.0, 0.001, 0.01, 0.2
410.0, 9947.0, 4242.0, 2649.0, 3056.0, 674.0, 4344.0, 4929.0, 0.001, 0.01, 0.2
420.0, 9930.0, 4366.0, 2569.0, 2995.0, 693.0, 4309.0, 4928.0, 0.001, 0.01, 0.2
430.0, 9943.0, 4477.0, 2537.0, 2929.0, 720.0, 4315.0, 4908.0, 0.001, 0.01, 0.2
440.0, 9941.0, 4587.0, 2483.0, 2871.0, 755.0, 4290.0, 4896.0, 0.001, 0.01, 0.2
450.0, 9933.0, 4657.0, 2429.0, 2847.0, 756.0, 4267.0, 4910.0, 0.001, 0.01, 0.2
460.0, 9929.0, 4717.0, 2402.0, 2810.0, 768.0, 4259.0, 4902.0, 0.001, 0.01, 0.2
470.0, 9930.0, 4795.0, 2347.0, 2788.0, 783.0, 4243.0, 4904.0, 0.001, 0.01, 0.2
480.0, 9930.0, 4891.0, 2291.0, 2748.0, 800.0, 4228.0, 4902.0, 0.001, 0.01, 0.2
490.0, 9917.0, 4973.0, 2244.0, 2700.0, 826.0, 4193.0, 4898.0, 0.001, 0.01, 0.2
500.0, 9937.0, 5112.0, 2207.0, 2618.0, 859.0, 4190.0, 4888.0, 0.001, 0.01, 0.2
510.0, 9922.0, 5192.0, 2162.0, 2568.0, 885.0, 4174.0, 4863.0, 0.001, 0.01, 0.2
520.0, 9934.0, 5277.0, 2133.0, 2524.0, 896.0, 4164.0, 4874.0, 0.001, 0.01, 0.2
530.0, 9945.0, 5362.0, 2078.0, 2505.0, 926.0, 4145.0, 4874.0, 0.001, 0.01, 0.2
540.0, 9923.0, 5435.0, 2033.0, 2455.0, 949.0, 4121.0, 4853.0, 0.001, 0.01, 0.2
550.0, 9916.0, 5509.0, 2005.0, 2402.0, 962.0, 4121.0, 4833.0, 0.001, 0.01, 0.2
560.0, 9932.0, 5611.0, 1981.0, 2340.0, 1006.0, 4107.0, 4819.0, 0.001, 0.01, 0.2
570.0, 9946.0, 5705.0, 1959.0, 2282.0, 1048.0, 4086.0, 4812.0, 0.001, 0.01, 0.2
580.0, 9947.0, 5776.0, 1931.0, 2240.0, 1075.0, 4054.0, 4818.0, 0.001, 0.01, 0.2
590.0, 9926.0, 5843.0, 1902.0, 2181.0, 1094.0, 4026.0, 4806.0, 0.001, 0.01, 0.2
600.0, 9935.0, 5907.0, 1858.0, 2170.0, 1109.0, 4009.0, 4817.0, 0.001, 0.01, 0.2
610.0, 9942.0, 5971.0, 1845.0, 2126.0, 1119.0, 4016.0, 4807.0, 0.001, 0.01, 0.2
