TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 238.0, 0.0, 118.0, 120.0, 0.0, 118.0, 120.0, 0.001, 0.01, 0.2
10.0, 1428.0, 4.0, 718.0, 706.0, 0.0, 720.0, 708.0, 0.001, 0.01, 0.2
20.0, 5086.0, 83.0, 2451.0, 2552.0, 2.0, 2496.0, 2588.0, 0.001, 0.01, 0.2
30.0, 8570.0, 245.0, 3944.0, 4381.0, 11.0, 4055.0, 4504.0, 0.001, 0.01, 0.2
40.0, 9764.0, 390.0, 4326.0, 5048.0, 23.0, 4492.0, 5249.0, 0.001, 0.01, 0.2
50.0, 9937.0, 499.0, 4327.0, 5111.0, 46.0, 4529.0, 5362.0, 0.001, 0.01, 0.2
60.0, 9947.0, 592.0, 4283.0, 5072.0, 64.0, 4514.0, 5369.0, 0.001, 0.01, 0.2
70.0, 9935.0, 681.0, 4241.0, 5013.0, 75.0, 4503.0, 5357.0, 0.001, 0.01, 0.2
80.0, 9955.0, 749.0, 4211.0, 4995.0, 88.0, 4493.0, 5374.0, 0.001, 0.01, 0.2
90.0, 9933.0, 823.0, 4143.0, 4967.0, 106.0, 4455.0, 5372.0, 0.001, 0.01, 0.2
100.0, 9924.0, 922.0, 4110.0, 4892.0, 116.0, 4456.0, 5352.0, 0.001, 0.01, 0.2
110.0, 9929.0, 1037.0, 4079.0, 4813.0, 125.0, 4470.0, 5334.0, 0.001, 0.01, 0.2
120.0, 9924.0, 1143.0, 4047.0, 4734.0, 135.0, 4455.0, 5334.0, 0.001, 0.01, 0.2
130.0, 9924.0, 1231.0, 4036.0, 4657.0, 154.0, 4459.0, 5311.0, 0.001, 0.01, 0.2
140.0, 9929.0, 1356.0, 3983.0, 4590.0, 173.0, 4467.0, 5289.0, 0.001, 0.01, 0.2
150.0, 9923.0, 1452.0, 3917.0, 4554.0, 194.0, 4451.0, 5278.0, 0.001, 0.01, 0.2
160.0, 9941.0, 1582.0, 3841.0, 4518.0, 212.0, 4439.0, 5290.0, 0.001, 0.01, 0.2
170.0, 9937.0, 1722.0, 3774.0, 4441.0, 239.0, 4422.0, 5276.0, 0.001, 0.01, 0.2
180.0, 9922.0, 1831.0, 3717.0, 4374.0, 262.0, 4394.0, 5266.0, 0.001, 0.01, 0.2
190.0, 9948.0, 1933.0, 3645.0, 4370.0, 277.0, 4359.0, 5312.0, 0.001, 0.01, 0.2
200.0, 9926.0, 2024.0, 3561.0, 4341.0, 293.0, 4307.0, 5326.0, 0.001, 0.01, 0.2
210.0, 9924.0, 2088.0, 3558.0, 4278.0, 309.0, 4321.0, 5294.0, 0.001, 0.01, 0.2
220.0, 9927.0, 2156.0, 3532.0, 4239.0, 318.0, 4301.0, 5308.0, 0.001, 0.01, 0.2
230.0, 9935.0, 2259.0, 3503.0, 4173.0, 320.0, 4326.0, 5289.0, 0.001, 0.01, 0.2
240.0, 9933.0, 2348.0, 3451.0, 4134.0, 327.0, 4326.0, 5280.0, 0.001, 0.01, 0.2
250.0, 9926.0, 2458.0, 3407.0, 4061.0, 346.0, 4316.0, 5264.0, 0.001, 0.01, 0.2
260.0, 9923.0, 2574.0, 3354.0, 3995.0, 369.0, 4313.0, 5241.0, 0.001, 0.01, 0.2
270.0, 9937.0, 2678.0, 3281.0, 3978.0, 389.0, 4265.0, 5283.0, 0.001, 0.01, 0.2
280.0, 9933.0, 2765.0, 3231.0, 3937.0, 405.0, 4248.0, 5280.0, 0.001, 0.01, 0.2
290.0, 9922.0, 2867.0, 3166.0, 3889.0, 412.0, 4235.0, 5275.0, 0.001, 0.01, 0.2
300.0, 9934.0, 2981.0, 3130.0, 3823.0, 442.0, 4225.0, 5267.0, 0.001, 0.01, 0.2
310.0, 9940.0, 3125.0, 3065.0, 3750.0, 467.0, 4210.0, 5263.0, 0.001, 0.01, 0.2
320.0, 9934.0, 3198.0, 3011.0, 3725.0, 484.0, 4171.0, 5279.0, 0.001, 0.01, 0.2
330.0, 9938.0, 3323.0, 2954.0, 3661.0, 509.0, 4158.0, 5271.0, 0.001, 0.01, 0.2
340.0, 9922.0, 3410.0, 2911.0, 3601.0, 519.0, 4154.0, 5249.0, 0.001, 0.01, 0.2
350.0, 9932.0, 3525.0, 2875.0, 3532.0, 561.0, 4153.0, 5218.0, 0.001, 0.01, 0.2
360.0, 9927.0, 3595.0, 2844.0, 3488.0, 587.0, 4153.0, 5187.0, 0.001, 0.01, 0.2
370.0, 9930.0, 3710.0, 2791.0, 3429.0, 620.0, 4134.0, 5176.0, 0.001, 0.01, 0.2
380.0, 9935.0, 3834.0, 2736.0, 3365.0, 645.0, 4118.0, 5172.0, 0.001, 0.01, 0.2
