TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 237.0, 0.0, 118.0, 119.0, 0.0, 118.0, 119.0, 0.001, 0.01, 0.2
10.0, 1403.0, 4.0, 735.0, 664.0, 0.0, 736.0, 667.0, 0.001, 0.01, 0.2
20.0, 4858.0, 46.0, 2464.0, 2348.0, 5.0, 2492.0, 2361.0, 0.001, 0.01, 0.2
30.0, 8484.0, 168.0, 4273.0, 4043.0, 16.0, 4365.0, 4103.0, 0.001, 0.01, 0.2
40.0, 9591.0, 275.0, 4756.0, 4560.0, 38.0, 4892.0, 4661.0, 0.001, 0.01, 0.2
50.0, 9828.0, 369.0, 4802.0, 4657.0, 49.0, 4983.0, 4796.0, 0.001, 0.01, 0.2
60.0, 9923.0, 474.0, 4766.0, 4683.0, 62.0, 4993.0, 4868.0, 0.001, 0.01, 0.2
70.0, 9939.0, 592.0, 4728.0, 4619.0, 71.0, 5019.0, 4849.0, 0.001, 0.01, 0.2
80.0, 9921.0, 740.0, 4660.0, 4521.0, 88.0, 5031.0, 4802.0, 0.001, 0.01, 0.2
90.0, 9939.0, 844.0, 4622.0, 4473.0, 98.0, 5037.0, 4804.0, 0.001, 0.01, 0.2
100.0, 9935.0, 938.0, 4577.0, 4420.0, 106.0, 5034.0, 4795.0, 0.001, 0.01, 0.2
110.0, 9911.0, 1047.0, 4513.0, 4351.0, 115.0, 5017.0, 4779.0, 0.001, 0.01, 0.2
120.0, 9950.0, 1157.0, 4464.0, 4329.0, 124.0, 5020.0, 4806.0, 0.001, 0.01, 0.2
130.0, 9934.0, 1262.0, 4380.0, 4292.0, 140.0, 4989.0, 4805.0, 0.001, 0.01, 0.2
140.0, 9940.0, 1370.0, 4328.0, 4242.0, 161.0, 4967.0, 4812.0, 0.001, 0.01, 0.2
150.0, 9937.0, 1457.0, 4289.0, 4191.0, 174.0, 4968.0, 4795.0, 0.001, 0.01, 0.2
160.0, 9936.0, 1554.0, 4229.0, 4153.0, 194.0, 4959.0, 4783.0, 0.001, 0.01, 0.2
170.0, 9918.0, 1629.0, 4185.0, 4104.0, 205.0, 4955.0, 4758.0, 0.001, 0.01, 0.2
180.0, 9927.0, 1730.0, 4124.0, 4073.0, 224.0, 4946.0, 4757.0, 0.001, 0.01, 0.2
190.0, 9942.0, 1852.0, 4081.0, 4009.0, 243.0, 4968.0, 4731.0, 0.001, 0.01, 0.2
200.0, 9930.0, 1965.0, 3998.0, 3967.0, 260.0, 4932.0, 4738.0, 0.001, 0.01, 0.2
210.0, 9936.0, 2035.0, 3958.0, 3943.0, 271.0, 4925.0, 4740.0, 0.001, 0.01, 0.2
220.0, 9923.0, 2146.0, 3905.0, 3872.0, 295.0, 4920.0, 4708.0, 0.001, 0.01, 0.2
230.0, 9924.0, 2257.0, 3847.0, 3820.0, 315.0, 4902.0, 4707.0, 0.001, 0.01, 0.2
240.0, 9932.0, 2317.0, 3804.0, 3811.0, 325.0, 4880.0, 4727.0, 0.001, 0.01, 0.2
250.0, 9925.0, 2427.0, 3739.0, 3759.0, 330.0, 4883.0, 4712.0, 0.001, 0.01, 0.2
260.0, 9936.0, 2543.0, 3665.0, 3728.0, 361.0, 4859.0, 4716.0, 0.001, 0.01, 0.2
270.0, 9921.0, 2648.0, 3614.0, 3659.0, 379.0, 4868.0, 4674.0, 0.001, 0.01, 0.2
280.0, 9936.0, 2767.0, 3556.0, 3613.0, 390.0, 4865.0, 4681.0, 0.001, 0.01, 0.2
