TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 237.0, 0.0, 122.0, 115.0, 0.0, 122.0, 115.0, 0.001, 0.01, 0.2
10.0, 1260.0, 19.0, 674.0, 567.0, 0.0, 687.0, 573.0, 0.001, 0.01, 0.2
20.0, 4643.0, 131.0, 2434.0, 2078.0, 2.0, 2520.0, 2121.0, 0.001, 0.01, 0.2
30.0, 8110.0, 313.0, 4060.0, 3737.0, 8.0, 4248.0, 3854.0, 0.001, 0.01, 0.2
40.0, 9573.0, 457.0, 4605.0, 4511.0, 16.0, 4848.0, 4709.0, 0.001, 0.01, 0.2
50.0, 9901.0, 570.0, 4642.0, 4689.0, 24.0, 4930.0, 4947.0, 0.001, 0.01, 0.2
60.0, 9943.0, 653.0, 4588.0, 4702.0, 31.0, 4913.0, 4999.0, 0.001, 0.01, 0.2
70.0, 9919.0, 746.0, 4539.0, 4634.0, 48.0, 4905.0, 4966.0, 0.001, 0.01, 0.2
80.0, 9939.0, 866.0, 4469.0, 4604.0, 62.0, 4890.0, 4987.0, 0.001, 0.01, 0.2
90.0, 9939.0, 1003.0, 4399.0, 4537.0, 78.0, 4879.0, 4982.0, 0.001, 0.01, 0.2
100.0, 9918.0, 1081.0, 4356.0, 4481.0, 95.0, 4862.0, 4961.0, 0.001, 0.01, 0.2
110.0, 9944.0, 1183.0, 4340.0, 4421.0, 113.0, 4874.0, 4957.0, 0.001, 0.01, 0.2
120.0, 9930.0, 1292.0, 4280.0, 4358.0, 133.0, 4857.0, 4940.0, 0.001, 0.01, 0.2
130.0, 9930.0, 1383.0, 4243.0, 4304.0, 148.0, 4869.0, 4913.0, 0.001, 0.01, 0.2
140.0, 9940.0, 1478.0, 4181.0, 4281.0, 162.0, 4850.0, 4928.0, 0.001, 0.01, 0.2
150.0, 9928.0, 1618.0, 4124.0, 4186.0, 182.0, 4845.0, 4901.0, 0.001, 0.01, 0.2
160.0, 9937.0, 1729.0, 4094.0, 4114.0, 194.0, 4870.0, 4873.0, 0.001, 0.01, 0.2
170.0, 9936.0, 1842.0, 4050.0, 4044.0, 207.0, 4880.0, 4849.0, 0.001, 0.01, 0.2
180.0, 9932.0, 1986.0, 3972.0, 3974.0, 236.0, 4862.0, 4834.0, 0.001, 0.01, 0.2
190.0, 9936.0, 2099.0, 3894.0, 3943.0, 252.0, 4848.0, 4836.0, 0.001, 0.01, 0.2
200.0, 9932.0, 2199.0, 3838.0, 3895.0, 270.0, 4826.0, 4836.0, 0.001, 0.01, 0.2
210.0, 9939.0, 2282.0, 3791.0, 3866.0, 282.0, 4807.0, 4850.0, 0.001, 0.01, 0.2
220.0, 9921.0, 2383.0, 3736.0, 3802.0, 307.0, 4793.0, 4821.0, 0.001, 0.01, 0.2
230.0, 9935.0, 2518.0, 3707.0, 3710.0, 332.0, 4800.0, 4803.0, 0.001, 0.01, 0.2
240.0, 9928.0, 2631.0, 3652.0, 3645.0, 346.0, 4804.0, 4778.0, 0.001, 0.01, 0.2
250.0, 9935.0, 2719.0, 3622.0, 3594.0, 357.0, 4826.0, 4752.0, 0.001, 0.01, 0.2
260.0, 9936.0, 2798.0, 3580.0, 3558.0, 375.0, 4812.0, 4749.0, 0.001, 0.01, 0.2
270.0, 9951.0, 2904.0, 3540.0, 3507.0, 381.0, 4807.0, 4763.0, 0.001, 0.01, 0.2
280.0, 9940.0, 2991.0, 3481.0, 3468.0, 391.0, 4803.0, 4746.0, 0.001, 0.01, 0.2
