TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 233.0, 0.0, 119.0, 114.0, 0.0, 119.0, 114.0, 0.001, 0.01, 0.2
10.0, 1248.0, 0.0, 659.0, 589.0, 0.0, 659.0, 589.0, 0.001, 0.01, 0.2
20.0, 4691.0, 41.0, 2380.0, 2270.0, 7.0, 2398.0, 2286.0, 0.001, 0.01, 0.2
30.0, 8324.0, 151.0, 4077.0, 4096.0, 16.0, 4148.0, 4160.0, 0.001, 0.01, 0.2
40.0, 9708.0, 269.0, 4705.0, 4734.0, 25.0, 4822.0, 4861.0, 0.001, 0.01, 0.2
50.0, 9920.0, 366.0, 4764.0, 4790.0, 35.0, 4921.0, 4964.0, 0.001, 0.01, 0.2
60.0, 9927.0, 506.0, 4694.0, 4727.0, 44.0, 4917.0, 4966.0, 0.001, 0.01, 0.2
70.0, 9944.0, 616.0, 4638.0, 4690.0, 60.0, 4908.0, 4976.0, 0.001, 0.01, 0.2
80.0, 9946.0, 696.0, 4605.0, 4645.0, 64.0, 4911.0, 4971.0, 0.001, 0.01, 0.2
90.0, 9932.0, 809.0, 4540.0, 4583.0, 83.0, 4905.0, 4944.0, 0.001, 0.01, 0.2
100.0, 9930.0, 889.0, 4509.0, 4532.0, 93.0, 4918.0, 4919.0, 0.001, 0.01, 0.2
110.0, 9922.0, 987.0, 4469.0, 4466.0, 123.0, 4911.0, 4888.0, 0.001, 0.01, 0.2
120.0, 9931.0, 1109.0, 4394.0, 4428.0, 149.0, 4893.0, 4889.0, 0.001, 0.01, 0.2
130.0, 9941.0, 1195.0, 4345.0, 4401.0, 160.0, 4892.0, 4889.0, 0.001, 0.01, 0.2
140.0, 9920.0, 1297.0, 4331.0, 4292.0, 177.0, 4905.0, 4838.0, 0.001, 0.01, 0.2
150.0, 9932.0, 1399.0, 4263.0, 4270.0, 206.0, 4878.0, 4848.0, 0.001, 0.01, 0.2
160.0, 9925.0, 1505.0, 4220.0, 4200.0, 226.0, 4894.0, 4805.0, 0.001, 0.01, 0.2
170.0, 9924.0, 1626.0, 4152.0, 4146.0, 245.0, 4883.0, 4796.0, 0.001, 0.01, 0.2
180.0, 9925.0, 1726.0, 4100.0, 4099.0, 250.0, 4880.0, 4795.0, 0.001, 0.01, 0.2
190.0, 9933.0, 1847.0, 4026.0, 4060.0, 271.0, 4873.0, 4789.0, 0.001, 0.01, 0.2
200.0, 9937.0, 1960.0, 3968.0, 4009.0, 286.0, 4853.0, 4798.0, 0.001, 0.01, 0.2
210.0, 9923.0, 2068.0, 3907.0, 3948.0, 310.0, 4829.0, 4784.0, 0.001, 0.01, 0.2
220.0, 9937.0, 2179.0, 3826.0, 3932.0, 334.0, 4805.0, 4798.0, 0.001, 0.01, 0.2
230.0, 9931.0, 2292.0, 3785.0, 3854.0, 361.0, 4810.0, 4760.0, 0.001, 0.01, 0.2
240.0, 9937.0, 2405.0, 3742.0, 3790.0, 412.0, 4791.0, 4734.0, 0.001, 0.01, 0.2
250.0, 9936.0, 2538.0, 3658.0, 3740.0, 438.0, 4776.0, 4722.0, 0.001, 0.01, 0.2
260.0, 9920.0, 2629.0, 3585.0, 3706.0, 467.0, 4736.0, 4717.0, 0.001, 0.01, 0.2
270.0, 9926.0, 2717.0, 3522.0, 3687.0, 478.0, 4728.0, 4720.0, 0.001, 0.01, 0.2
280.0, 9939.0, 2787.0, 3504.0, 3648.0, 502.0, 4728.0, 4709.0, 0.001, 0.01, 0.2
290.0, 9945.0, 2889.0, 3470.0, 3586.0, 521.0, 4729.0, 4695.0, 0.001, 0.01, 0.2
