TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

0.0, 238.0, 0.0, 121.0, 117.0, 0.0, 121.0, 117.0, 1.0E-4, 0.01, 0.2
10.0, 1307.0, 4.0, 688.0, 615.0, 0.0, 692.0, 615.0, 1.0E-4, 0.01, 0.2
20.0, 4707.0, 16.0, 2407.0, 2284.0, 0.0, 2423.0, 2284.0, 1.0E-4, 0.01, 0.2
30.0, 8188.0, 43.0, 4171.0, 3974.0, 0.0, 4213.0, 3975.0, 1.0E-4, 0.01, 0.2
40.0, 9630.0, 57.0, 4870.0, 4703.0, 0.0, 4918.0, 4712.0, 1.0E-4, 0.01, 0.2
50.0, 9897.0, 63.0, 5052.0, 4782.0, 0.0, 5103.0, 4794.0, 1.0E-4, 0.01, 0.2
60.0, 9947.0, 81.0, 5016.0, 4850.0, 4.0, 5073.0, 4870.0, 1.0E-4, 0.01, 0.2
70.0, 9940.0, 95.0, 5002.0, 4843.0, 4.0, 5071.0, 4865.0, 1.0E-4, 0.01, 0.2
80.0, 9945.0, 104.0, 4980.0, 4861.0, 3.0, 5054.0, 4888.0, 1.0E-4, 0.01, 0.2
90.0, 9938.0, 105.0, 4999.0, 4834.0, 5.0, 5067.0, 4866.0, 1.0E-4, 0.01, 0.2
100.0, 9938.0, 109.0, 4992.0, 4837.0, 4.0, 5059.0, 4875.0, 1.0E-4, 0.01, 0.2
110.0, 9941.0, 114.0, 4997.0, 4830.0, 6.0, 5067.0, 4868.0, 1.0E-4, 0.01, 0.2
120.0, 9937.0, 126.0, 4990.0, 4821.0, 5.0, 5068.0, 4864.0, 1.0E-4, 0.01, 0.2
130.0, 9925.0, 139.0, 4987.0, 4799.0, 6.0, 5069.0, 4850.0, 1.0E-4, 0.01, 0.2
140.0, 9935.0, 149.0, 4989.0, 4797.0, 8.0, 5075.0, 4852.0, 1.0E-4, 0.01, 0.2
150.0, 9936.0, 161.0, 4981.0, 4794.0, 12.0, 5073.0, 4851.0, 1.0E-4, 0.01, 0.2
160.0, 9941.0, 175.0, 4988.0, 4778.0, 16.0, 5087.0, 4838.0, 1.0E-4, 0.01, 0.2
170.0, 9927.0, 170.0, 4973.0, 4784.0, 16.0, 5068.0, 4843.0, 1.0E-4, 0.01, 0.2
180.0, 9938.0, 177.0, 4976.0, 4785.0, 15.0, 5077.0, 4846.0, 1.0E-4, 0.01, 0.2
190.0, 9950.0, 194.0, 4967.0, 4789.0, 17.0, 5073.0, 4860.0, 1.0E-4, 0.01, 0.2
200.0, 9948.0, 204.0, 4968.0, 4776.0, 17.0, 5076.0, 4855.0, 1.0E-4, 0.01, 0.2
210.0, 9937.0, 218.0, 4958.0, 4761.0, 18.0, 5075.0, 4844.0, 1.0E-4, 0.01, 0.2
220.0, 9931.0, 231.0, 4976.0, 4724.0, 20.0, 5098.0, 4813.0, 1.0E-4, 0.01, 0.2
230.0, 9934.0, 235.0, 4967.0, 4732.0, 20.0, 5095.0, 4819.0, 1.0E-4, 0.01, 0.2
240.0, 9932.0, 245.0, 4970.0, 4717.0, 23.0, 5098.0, 4811.0, 1.0E-4, 0.01, 0.2
250.0, 9940.0, 256.0, 4948.0, 4736.0, 23.0, 5084.0, 4833.0, 1.0E-4, 0.01, 0.2
260.0, 9941.0, 272.0, 4944.0, 4725.0, 28.0, 5083.0, 4830.0, 1.0E-4, 0.01, 0.2
270.0, 9943.0, 278.0, 4933.0, 4732.0, 30.0, 5073.0, 4840.0, 1.0E-4, 0.01, 0.2
280.0, 9930.0, 288.0, 4928.0, 4714.0, 29.0, 5070.0, 4831.0, 1.0E-4, 0.01, 0.2
290.0, 9937.0, 319.0, 4913.0, 4705.0, 30.0, 5074.0, 4833.0, 1.0E-4, 0.01, 0.2
300.0, 9952.0, 328.0, 4917.0, 4707.0, 36.0, 5077.0, 4839.0, 1.0E-4, 0.01, 0.2
310.0, 9943.0, 332.0, 4884.0, 4727.0, 35.0, 5056.0, 4852.0, 1.0E-4, 0.01, 0.2
320.0, 9935.0, 354.0, 4878.0, 4703.0, 38.0, 5059.0, 4838.0, 1.0E-4, 0.01, 0.2
330.0, 9953.0, 362.0, 4882.0, 4709.0, 40.0, 5065.0, 4848.0, 1.0E-4, 0.01, 0.2
340.0, 9934.0, 369.0, 4870.0, 4695.0, 38.0, 5054.0, 4842.0, 1.0E-4, 0.01, 0.2
350.0, 9934.0, 393.0, 4860.0, 4681.0, 41.0, 5056.0, 4837.0, 1.0E-4, 0.01, 0.2
360.0, 9942.0, 403.0, 4862.0, 4677.0, 43.0, 5060.0, 4839.0, 1.0E-4, 0.01, 0.2
370.0, 9933.0, 425.0, 4840.0, 4668.0, 43.0, 5057.0, 4833.0, 1.0E-4, 0.01, 0.2
380.0, 9933.0, 440.0, 4857.0, 4636.0, 41.0, 5080.0, 4812.0, 1.0E-4, 0.01, 0.2
390.0, 9941.0, 458.0, 4836.0, 4647.0, 42.0, 5069.0, 4830.0, 1.0E-4, 0.01, 0.2
400.0, 9946.0, 473.0, 4863.0, 4610.0, 39.0, 5109.0, 4798.0, 1.0E-4, 0.01, 0.2
410.0, 9940.0, 482.0, 4849.0, 4609.0, 40.0, 5097.0, 4803.0, 1.0E-4, 0.01, 0.2
420.0, 9931.0, 506.0, 4832.0, 4593.0, 44.0, 5092.0, 4795.0, 1.0E-4, 0.01, 0.2
430.0, 9947.0, 518.0, 4819.0, 4610.0, 45.0, 5086.0, 4816.0, 1.0E-4, 0.01, 0.2
440.0, 9945.0, 527.0, 4802.0, 4616.0, 48.0, 5067.0, 4830.0, 1.0E-4, 0.01, 0.2
450.0, 9950.0, 538.0, 4803.0, 4609.0, 50.0, 5071.0, 4829.0, 1.0E-4, 0.01, 0.2
460.0, 9938.0, 546.0, 4804.0, 4588.0, 51.0, 5078.0, 4809.0, 1.0E-4, 0.01, 0.2
470.0, 9930.0, 560.0, 4772.0, 4598.0, 48.0, 5052.0, 4830.0, 1.0E-4, 0.01, 0.2
480.0, 9930.0, 573.0, 4768.0, 4589.0, 51.0, 5049.0, 4830.0, 1.0E-4, 0.01, 0.2
490.0, 9932.0, 592.0, 4751.0, 4589.0, 52.0, 5042.0, 4838.0, 1.0E-4, 0.01, 0.2
500.0, 9935.0, 602.0, 4737.0, 4596.0, 55.0, 5037.0, 4843.0, 1.0E-4, 0.01, 0.2
510.0, 9936.0, 615.0, 4734.0, 4587.0, 58.0, 5028.0, 4850.0, 1.0E-4, 0.01, 0.2
520.0, 9956.0, 626.0, 4763.0, 4567.0, 58.0, 5060.0, 4838.0, 1.0E-4, 0.01, 0.2
530.0, 9937.0, 631.0, 4761.0, 4545.0, 60.0, 5063.0, 4814.0, 1.0E-4, 0.01, 0.2
540.0, 9931.0, 648.0, 4740.0, 4543.0, 66.0, 5045.0, 4820.0, 1.0E-4, 0.01, 0.2
550.0, 9929.0, 654.0, 4743.0, 4532.0, 70.0, 5042.0, 4817.0, 1.0E-4, 0.01, 0.2
560.0, 9934.0, 662.0, 4736.0, 4536.0, 70.0, 5041.0, 4823.0, 1.0E-4, 0.01, 0.2
570.0, 9939.0, 688.0, 4726.0, 4525.0, 69.0, 5053.0, 4817.0, 1.0E-4, 0.01, 0.2
580.0, 9945.0, 705.0, 4725.0, 4515.0, 77.0, 5057.0, 4811.0, 1.0E-4, 0.01, 0.2
590.0, 9942.0, 734.0, 4690.0, 4518.0, 81.0, 5035.0, 4826.0, 1.0E-4, 0.01, 0.2
600.0, 9952.0, 749.0, 4672.0, 4531.0, 80.0, 5023.0, 4849.0, 1.0E-4, 0.01, 0.2
610.0, 9930.0, 739.0, 4647.0, 4544.0, 81.0, 4987.0, 4862.0, 1.0E-4, 0.01, 0.2
620.0, 9943.0, 725.0, 4654.0, 4564.0, 78.0, 4988.0, 4877.0, 1.0E-4, 0.01, 0.2
630.0, 9935.0, 737.0, 4653.0, 4545.0, 80.0, 4983.0, 4872.0, 1.0E-4, 0.01, 0.2
640.0, 9942.0, 749.0, 4630.0, 4563.0, 82.0, 4973.0, 4887.0, 1.0E-4, 0.01, 0.2
650.0, 9940.0, 752.0, 4632.0, 4556.0, 82.0, 4985.0, 4873.0, 1.0E-4, 0.01, 0.2
660.0, 9943.0, 763.0, 4610.0, 4570.0, 82.0, 4971.0, 4890.0, 1.0E-4, 0.01, 0.2
670.0, 9935.0, 764.0, 4587.0, 4584.0, 81.0, 4945.0, 4909.0, 1.0E-4, 0.01, 0.2
680.0, 9931.0, 777.0, 4585.0, 4569.0, 79.0, 4947.0, 4905.0, 1.0E-4, 0.01, 0.2
690.0, 9945.0, 767.0, 4611.0, 4567.0, 74.0, 4962.0, 4909.0, 1.0E-4, 0.01, 0.2
700.0, 9939.0, 780.0, 4590.0, 4569.0, 72.0, 4947.0, 4920.0, 1.0E-4, 0.01, 0.2
710.0, 9947.0, 790.0, 4586.0, 4571.0, 78.0, 4952.0, 4917.0, 1.0E-4, 0.01, 0.2
